2P,2P%,2PA,3P,3P%,3PA,AGE,AST,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,LEAGUE,MP,ORB,PF,POS,PTS,SEASON,STL,TEAM,TOV,TRB,eFG%,PLAYER
12.0,0.308,39.0,3.0,0.188,16.0,21.0,6.0,2.0,24.0,15.0,0.273,55.0,3.0,0.333,9.0,24.0,0.0,NBA,137.0,6.0,15.0,SF,36.0,2010-11,2.0,POR,8.0,30.0,0.3,Luke Babbitt
28.0,0.384,73.0,43.0,0.43,100.0,22.0,16.0,4.0,79.0,71.0,0.41,173.0,17.0,0.85,20.0,40.0,4.0,NBA,537.0,16.0,46.0,SF,202.0,2011-12,10.0,POR,27.0,95.0,0.535,Luke Babbitt
24.0,0.429,56.0,62.0,0.348,178.0,23.0,29.0,5.0,122.0,86.0,0.368,234.0,10.0,0.769,13.0,62.0,0.0,NBA,730.0,15.0,82.0,PF,244.0,2012-13,14.0,POR,22.0,137.0,0.5,Luke Babbitt
24.0,0.407,59.0,36.0,0.379,95.0,24.0,29.0,11.0,70.0,60.0,0.39,154.0,14.0,0.778,18.0,27.0,2.0,NBA,473.0,18.0,52.0,PF,170.0,2013-14,7.0,NOP,15.0,88.0,0.506,Luke Babbitt
33.0,0.429,77.0,59.0,0.513,115.0,25.0,24.0,11.0,99.0,92.0,0.479,192.0,13.0,0.684,19.0,63.0,19.0,NBA,830.0,12.0,63.0,SF,256.0,2014-15,17.0,NOP,26.0,111.0,0.633,Luke Babbitt
78.0,0.433,180.0,44.0,0.404,109.0,26.0,53.0,7.0,123.0,122.0,0.422,289.0,39.0,0.78,50.0,47.0,13.0,NBA,845.0,25.0,90.0,SF,327.0,2015-16,11.0,NOP,23.0,148.0,0.498,Luke Babbitt
26.0,0.366,71.0,87.0,0.414,210.0,27.0,36.0,11.0,129.0,113.0,0.402,281.0,11.0,0.733,15.0,68.0,55.0,NBA,1065.0,12.0,118.0,SF,324.0,2016-17,20.0,MIA,25.0,141.0,0.557,Luke Babbitt
31.0,0.525,59.0,60.0,0.385,156.0,28.0,31.0,7.0,89.0,91.0,0.423,215.0,17.0,0.773,22.0,50.0,14.0,NBA,715.0,7.0,54.0,SF,259.0,2017-18,8.0,TOT,19.0,96.0,0.563,Luke Babbitt
31.0,0.544,57.0,49.0,0.441,111.0,28.0,26.0,5.0,76.0,80.0,0.476,168.0,17.0,0.773,22.0,37.0,9.0,NBA,570.0,5.0,47.0,SF,226.0,2017-18,7.0,ATL,15.0,81.0,0.622,Luke Babbitt
0.0,0.0,2.0,11.0,0.244,45.0,28.0,5.0,2.0,13.0,11.0,0.234,47.0,0.0,0.0,0.0,13.0,5.0,NBA,145.0,2.0,7.0,SF,33.0,2017-18,1.0,MIA,4.0,15.0,0.351,Luke Babbitt
33.0,0.402,82.0,10.0,0.294,34.0,23.0,22.0,4.0,17.0,43.0,0.371,116.0,27.0,0.614,44.0,61.0,0.0,NBA,267.0,5.0,27.0,SG,123.0,2012-13,17.0,GSW,18.0,22.0,0.414,Kent Bazemore
104.0,0.484,215.0,43.0,0.336,128.0,24.0,91.0,13.0,107.0,147.0,0.429,343.0,66.0,0.606,109.0,67.0,15.0,NBA,911.0,10.0,102.0,SG,403.0,2013-14,43.0,TOT,79.0,117.0,0.491,Kent Bazemore
