# Dunks,# Heaves,% of FGA 0-3,% of FGA 10-16,% of FGA 16-3P,% of FGA 2P,% of FGA 3-10,% of FGA 3P,%3PA Corner 3s,%FGA Dunks,0-3 FG%,10-16 FG%,16-3P FG%,2P % AST,2P FG%,3-10 FG%,3P % AST,3P FG%,3P% Corner 3s,AGE,Att. Heaves,Dist.,FG%,G,LEAGUE,MP,POS,SEASON,TEAM,PLAYER
7.0,0.0,0.271,0.01,0.068,0.418,0.068,0.582,0.318,0.031,0.481,0.667,0.2,0.647,0.418,0.35,0.98,0.288,0.222,24.0,1.0,16.4,0.342,64.0,NBA,1177.0,SG,2006-07,DEN,Yakhouba Diawara
7.0,0.0,0.351,0.015,0.09,0.507,0.052,0.493,0.273,0.06,0.574,0.5,0.25,0.618,0.5,0.429,0.952,0.318,0.278,25.0,1.0,14.6,0.41,54.0,NBA,542.0,SG,2007-08,DEN,Yakhouba Diawara
3.0,0.0,0.115,0.023,0.101,0.249,0.009,0.751,0.46,0.014,0.64,0.2,0.364,0.56,0.463,0.0,1.0,0.313,0.253,26.0,1.0,20.8,0.35,63.0,NBA,851.0,SF,2008-09,MIA,Yakhouba Diawara
1.0,0.0,0.2,0.0,0.2,0.4,0.0,0.6,0.333,0.1,0.5,0.0,0.0,1.0,0.25,0.0,1.0,0.167,0.0,27.0,0.0,18.4,0.2,6.0,NBA,44.0,SG,2009-10,MIA,Yakhouba Diawara
0.0,0.0,0.12,0.0,0.4,0.56,0.04,0.44,0.091,0.0,0.667,0.0,0.3,0.0,0.357,0.0,0.5,0.182,0.0,21.0,0.0,19.2,0.28,17.0,NBA,74.0,"PG,SG",2007-08,TOT,Taurean Green
0.0,0.0,0.063,0.0,0.375,0.5,0.063,0.5,0.0,0.0,1.0,0.0,0.333,0.0,0.375,0.0,0.0,0.125,0.0,21.0,0.0,20.8,0.25,8.0,NBA,44.0,PG,2007-08,POR,Taurean Green
0.0,0.0,0.222,0.0,0.444,0.667,0.0,0.333,0.333,0.0,0.5,0.0,0.25,0.0,0.333,0.0,1.0,0.333,0.0,21.0,0.0,16.4,0.333,9.0,NBA,30.0,SG,2007-08,DEN,Taurean Green
4.0,0.0,0.473,0.086,0.28,0.903,0.065,0.097,0.444,0.043,0.682,0.0,0.346,0.595,0.5,0.5,1.0,0.111,0.25,23.0,0.0,9.2,0.462,44.0,NBA,336.0,SF,2006-07,PHI,Bobby Jones
7.0,0.0,0.443,0.021,0.093,0.621,0.064,0.379,0.415,0.05,0.548,0.0,0.385,0.476,0.483,0.333,1.0,0.34,0.273,24.0,2.0,12.3,0.429,47.0,NBA,531.0,SF,2007-08,TOT,Bobby Jones
4.0,0.0,0.453,0.016,0.094,0.641,0.078,0.359,0.478,0.063,0.483,0.0,0.333,0.529,0.415,0.2,1.0,0.391,0.364,24.0,1.0,11.9,0.406,25.0,NBA,222.0,SF,2007-08,DEN,Bobby Jones
1.0,0.0,0.5,0.028,0.056,0.639,0.056,0.361,0.231,0.028,0.556,0.0,0.5,0.545,0.478,0.0,1.0,0.231,0.0,24.0,1.0,11.8,0.389,9.0,NBA,137.0,SF,2007-08,MEM,Bobby Jones
1.0,0.0,0.5,0.0,0.25,1.0,0.25,0.0,0.0,0.25,0.5,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,24.0,0.0,7.1,0.5,4.0,NBA,9.0,SF,2007-08,HOU,Bobby Jones
1.0,0.0,0.406,0.0,0.094,0.531,0.031,0.469,0.4,0.031,0.692,0.0,0.333,0.364,0.647,1.0,1.0,0.4,0.333,24.0,0.0,13.4,0.531,6.0,NBA,143.0,SF,2007-08,MIA,Bobby Jones
0.0,0.0,0.0,0.25,0.25,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,24.0,0.0,20.9,0.25,3.0,NBA,20.0,SF,2007-08,SAS,Bobby Jones
10.0,0.0,0.468,0.04,0.341,0.925,0.075,0.075,0.308,0.064,0.605,0.0,0.339,0.8,0.469,0.462,1.0,0.154,0.0,21.0,1.0,9.5,0.445,61.0,NBA,519.0,PF,2005-06,DEN,Linas Kleiza
30.0,0.0,0.272,0.051,0.131,0.534,0.08,0.466,0.344,0.065,0.558,0.292,0.387,0.735,0.462,0.368,0.988,0.376,0.382,22.0,1.0,15.2,0.422,79.0,NBA,1488.0,PF,2006-07,DEN,Linas Kleiza
