# Dunks,# Heaves,% of FGA 0-3,% of FGA 10-16,% of FGA 16-3P,% of FGA 2P,% of FGA 3-10,% of FGA 3P,%3PA Corner 3s,%FGA Dunks,0-3 FG%,10-16 FG%,16-3P FG%,2P % AST,2P FG%,3-10 FG%,3P % AST,3P FG%,3P% Corner 3s,AGE,Att. Heaves,Dist.,FG%,G,LEAGUE,MP,POS,SEASON,TEAM,PLAYER
8.0,0.0,0.302,0.095,0.04,0.612,0.174,0.388,0.161,0.018,0.576,0.375,0.407,0.284,0.489,0.419,0.728,0.352,0.357,19.0,1.0,13.7,0.436,51.0,NBA,1469.0,PG,2020-21,CHO,LaMelo Ball
24.0,0.0,0.204,0.104,0.065,0.549,0.176,0.451,0.152,0.023,0.582,0.389,0.37,0.264,0.462,0.398,0.75,0.389,0.407,20.0,2.0,15.9,0.429,75.0,NBA,2422.0,PG,2021-22,CHO,LaMelo Ball
3.0,0.0,0.169,0.085,0.053,0.469,0.162,0.531,0.136,0.004,0.598,0.443,0.395,0.25,0.45,0.316,0.653,0.376,0.385,21.0,2.0,17.7,0.411,36.0,NBA,1268.0,PG,2022-23,CHO,LaMelo Ball
40.0,0.0,0.5,0.115,0.029,1.0,0.356,0.0,0.0,0.162,0.619,0.219,0.125,0.698,0.464,0.354,0.0,0.0,0.0,19.0,0.0,4.7,0.464,63.0,NBA,1455.0,C,2011-12,CHA,Bismack Biyombo
57.0,0.0,0.578,0.075,0.029,1.0,0.318,0.0,0.0,0.197,0.58,0.269,0.3,0.667,0.451,0.273,0.0,0.0,0.0,20.0,0.0,4.0,0.451,80.0,NBA,2186.0,C,2012-13,CHA,Bismack Biyombo
37.0,0.0,0.66,0.083,0.014,1.0,0.243,0.0,0.0,0.257,0.737,0.417,0.0,0.716,0.611,0.371,0.0,0.0,0.0,21.0,0.0,3.4,0.611,77.0,NBA,1072.0,C,2013-14,CHA,Bismack Biyombo
43.0,0.0,0.737,0.022,0.011,1.0,0.231,0.0,0.0,0.242,0.657,0.25,0.0,0.564,0.543,0.233,0.0,0.0,0.0,22.0,0.0,2.0,0.543,64.0,NBA,1243.0,C,2014-15,CHO,Bismack Biyombo
78.0,0.0,0.656,0.101,0.035,0.997,0.205,0.003,0.0,0.299,0.64,0.448,0.3,0.737,0.544,0.322,0.0,0.0,0.0,23.0,0.0,3.5,0.542,82.0,NBA,1808.0,C,2015-16,TOR,Bismack Biyombo
69.0,0.0,0.581,0.077,0.029,1.0,0.319,0.0,0.0,0.23,0.68,0.346,0.1,0.816,0.528,0.324,0.0,0.0,0.0,24.0,0.0,4.0,0.528,81.0,NBA,1793.0,C,2016-17,ORL,Bismack Biyombo
81.0,0.0,0.534,0.122,0.031,0.997,0.31,0.003,0.0,0.247,0.713,0.302,0.273,0.803,0.521,0.303,0.0,0.0,0.0,25.0,0.0,4.2,0.52,82.0,NBA,1495.0,C,2017-18,ORL,Bismack Biyombo
32.0,0.0,0.647,0.083,0.045,1.0,0.224,0.0,0.0,0.231,0.673,0.385,0.286,0.764,0.571,0.4,0.0,0.0,0.0,26.0,0.0,4.2,0.571,54.0,NBA,783.0,C,2018-19,CHO,Bismack Biyombo
56.0,0.0,0.604,0.065,0.011,1.0,0.32,0.0,0.0,0.212,0.702,0.278,0.0,0.834,0.543,0.315,0.0,0.0,0.0,27.0,0.0,3.6,0.543,53.0,NBA,1029.0,C,2019-20,CHO,Bismack Biyombo
70.0,0.0,0.698,0.037,0.004,0.996,0.256,0.004,1.0,0.318,0.692,0.333,0.0,0.873,0.589,0.355,0.0,0.0,0.0,28.0,0.0,2.8,0.587,66.0,NBA,1349.0,C,2020-21,CHO,Bismack Biyombo
34.0,0.0,0.517,0.083,0.007,1.0,0.393,0.0,0.0,0.234,0.747,0.25,0.0,0.744,0.593,0.474,0.0,0.0,0.0,29.0,0.0,4.3,0.593,36.0,NBA,506.0,C,2021-22,PHO,Bismack Biyombo
42.0,0.0,0.417,0.092,0.0,1.0,0.49,0.0,0.0,0.214,0.814,0.421,0.0,0.824,0.578,0.406,0.0,0.0,0.0,30.0,0.0,4.4,0.578,61.0,NBA,874.0,C,2022-23,PHO,Bismack Biyombo
71.0,0.0,0.411,0.033,0.043,0.609,0.121,0.391,0.38,0.164,0.671,0.353,0.273,0.773,0.553,0.306,0.954,0.325,0.395,20.0,8.0,12.8,0.464,80.0,NBA,1696.0,SF,2018-19,CHO,Miles Bridges
47.0,0.0,0.308,0.05,0.017,0.602,0.226,0.398,0.353,0.07,0.621,0.316,0.538,0.514,0.486,0.335,0.939,0.33,0.377,21.0,4.0,12.9,0.424,65.0,NBA,1995.0,SF,2019-20,CHO,Miles Bridges
82.0,0.0,0.338,0.019,0.035,0.534,0.141,0.466,0.324,0.145,0.729,0.167,0.227,0.716,0.593,0.42,0.819,0.4,0.436,22.0,3.0,14.0,0.503,66.0,NBA,1932.0,PF,2020-21,CHO,Miles Bridges
118.0,0.0,0.357,0.02,0.029,0.617,0.212,0.383,0.275,0.107,0.723,0.458,0.343,0.597,0.59,0.412,0.825,0.331,0.344,23.0,6.0,12.4,0.491,80.0,NBA,2837.0,PF,2021-22,CHO,Miles Bridges
2.0,0.0,0.361,0.083,0.167,0.806,0.194,0.194,0.429,0.056,0.692,0.667,0.5,0.706,0.586,0.429,1.0,0.143,0.0,19.0,0.0,10.6,0.5,19.0,NBA,115.0,C,2020-21,CHO,Vernon Carey Jr.
0.0,0.0,0.615,0.077,0.308,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.286,0.538,0.0,0.0,0.0,0.0,20.0,0.0,8.2,0.538,7.0,NBA,44.0,C,2021-22,TOT,Vernon Carey Jr.
0.0,0.0,0.667,0.0,0.333,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.333,0.5,0.0,0.0,0.0,0.0,20.0,0.0,7.6,0.5,4.0,NBA,17.0,C,2021-22,CHO,Vernon Carey Jr.
0.0,0.0,0.571,0.143,0.286,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.5,0.25,0.571,0.0,0.0,0.0,0.0,20.0,0.0,8.6,0.571,3.0,NBA,27.0,C,2021-22,WAS,Vernon Carey Jr.
1.0,0.0,0.375,0.125,0.25,1.0,0.25,0.0,0.0,0.125,0.667,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,21.0,0.0,7.7,0.25,11.0,NBA,28.0,C,2022-23,WAS,Vernon Carey Jr.
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.286,0.0,22.0,0.0,25.9,0.286,7.0,NBA,26.0,SG,2020-21,CHO,Nate Darling
0.0,0.0,0.194,0.083,0.083,0.44,0.079,0.56,0.157,0.0,0.548,0.278,0.389,0.3,0.421,0.294,0.765,0.281,0.421,23.0,5.0,18.4,0.343,46.0,NBA,676.0,PG,2018-19,CHO,Devonte' Graham
4.0,0.0,0.132,0.074,0.077,0.393,0.11,0.607,0.063,0.004,0.543,0.352,0.365,0.307,0.397,0.274,0.546,0.373,0.432,24.0,3.0,19.4,0.382,63.0,NBA,2211.0,PG,2019-20,CHO,Devonte' Graham
1.0,0.0,0.075,0.072,0.088,0.287,0.052,0.713,0.103,0.001,0.44,0.354,0.407,0.397,0.38,0.286,0.771,0.375,0.49,25.0,1.0,21.8,0.377,55.0,NBA,1659.0,PG,2020-21,CHO,Devonte' Graham
1.0,1.0,0.082,0.055,0.102,0.309,0.07,0.691,0.13,0.001,0.627,0.4,0.325,0.308,0.413,0.298,0.755,0.341,0.342,26.0,4.0,21.2,0.363,76.0,NBA,2162.0,PG,2021-22,NOP,Devonte' Graham
0.0,0.0,0.058,0.035,0.051,0.216,0.072,0.784,0.104,0.0,0.6,0.533,0.364,0.31,0.452,0.355,0.798,0.352,0.429,27.0,3.0,22.5,0.374,73.0,NBA,1338.0,PG,2022-23,TOT,Devonte' Graham
0.0,0.0,0.056,0.03,0.035,0.177,0.056,0.823,0.105,0.0,0.462,0.571,0.625,0.421,0.463,0.308,0.848,0.347,0.35,27.0,2.0,23.0,0.368,53.0,NBA,811.0,PG,2022-23,NOP,Devonte' Graham
0.0,0.0,0.06,0.04,0.07,0.26,0.09,0.74,0.101,0.0,0.75,0.5,0.214,0.217,0.442,0.389,0.736,0.358,0.533,27.0,1.0,22.0,0.38,20.0,NBA,527.0,PG,2022-23,SAS,Devonte' Graham
17.0,0.0,0.304,0.055,0.307,0.747,0.082,0.253,0.392,0.068,0.64,0.438,0.389,0.682,0.489,0.333,0.971,0.473,0.517,20.0,0.0,13.8,0.485,72.0,NBA,1218.0,SF,2010-11,UTA,Gordon Hayward
39.0,0.0,0.295,0.063,0.258,0.729,0.113,0.271,0.258,0.073,0.642,0.486,0.371,0.66,0.496,0.409,1.0,0.346,0.366,21.0,0.0,13.6,0.456,66.0,NBA,2015.0,SF,2011-12,UTA,Gordon Hayward
35.0,0.0,0.238,0.07,0.248,0.682,0.125,0.318,0.232,0.05,0.587,0.315,0.38,0.59,0.444,0.371,0.912,0.415,0.404,22.0,1.0,14.9,0.435,72.0,NBA,2104.0,SF,2012-13,UTA,Gordon Hayward
38.0,0.0,0.209,0.093,0.296,0.729,0.131,0.271,0.246,0.038,0.625,0.438,0.413,0.402,0.453,0.281,0.894,0.304,0.275,23.0,0.0,15.1,0.413,77.0,NBA,2800.0,SF,2013-14,UTA,Gordon Hayward
50.0,0.0,0.209,0.119,0.197,0.696,0.172,0.304,0.142,0.046,0.634,0.426,0.458,0.299,0.481,0.358,0.858,0.364,0.426,24.0,1.0,13.8,0.445,76.0,NBA,2618.0,SF,2014-15,UTA,Gordon Hayward
52.0,0.0,0.209,0.128,0.14,0.659,0.182,0.341,0.234,0.051,0.622,0.409,0.375,0.32,0.477,0.438,0.797,0.349,0.385,25.0,2.0,13.6,0.433,80.0,NBA,2893.0,SF,2015-16,UTA,Gordon Hayward
68.0,0.0,0.23,0.138,0.181,0.676,0.126,0.324,0.134,0.062,0.692,0.444,0.378,0.429,0.506,0.425,0.745,0.398,0.4,26.0,1.0,14.4,0.471,73.0,NBA,2516.0,SF,2016-17,UTA,Gordon Hayward
