PLAYER,DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-
Luol Deng,2006-04-22,21-006,CHI,AWAY,MIA,L (-5),0,21:42,2,4,0.5,0,2,0.0,2,4,0.5,0,3,3,0,0,0,1,1,6,2.7,1
Luol Deng,2006-04-24,21-008,CHI,AWAY,MIA,L (-7),0,34:44,5,12,0.417,0,0,,4,5,0.8,1,3,4,0,2,1,2,2,14,8.7,-10
Luol Deng,2006-04-27,21-011,CHI,HOME,MIA,W (+19),0,32:58,8,16,0.5,0,0,,5,8,0.625,2,6,8,1,2,1,0,1,21,18.0,11
Luol Deng,2006-04-30,21-014,CHI,HOME,MIA,W (+6),0,20:30,2,6,0.333,0,0,,0,0,,1,0,1,1,0,1,1,1,4,1.3,-11
Luol Deng,2006-05-02,21-016,CHI,AWAY,MIA,L (-14),0,29:32,2,8,0.25,0,0,,0,2,0.0,2,5,7,0,0,1,1,4,4,-0.6,-12
Luol Deng,2006-05-04,21-018,CHI,HOME,MIA,L (-17),0,40:46,5,10,0.5,1,3,0.333,1,2,0.5,2,4,6,1,1,0,0,4,12,9.3,-8
Luol Deng,2007-04-21,22-005,CHI,HOME,MIA,W (+5),1,45:41,14,22,0.636,0,0,,5,5,1.0,2,6,8,2,1,1,1,3,33,27.3,7
Luol Deng,2007-04-24,22-008,CHI,HOME,MIA,W (+18),1,39:08,11,19,0.579,0,0,,4,4,1.0,3,2,5,6,2,1,3,2,26,22.9,20
Luol Deng,2007-04-27,22-011,CHI,AWAY,MIA,W (+8),1,36:35,9,17,0.529,0,0,,6,8,0.75,2,9,11,3,0,1,5,5,24,14.8,7
Luol Deng,2007-04-29,22-013,CHI,AWAY,MIA,W (+13),1,43:27,10,18,0.556,0,0,,2,3,0.667,3,9,12,1,4,0,1,0,22,21.5,13
Luol Deng,2007-05-05,22-019,CHI,AWAY,DET,L (-26),1,34:10,7,16,0.438,0,0,,4,7,0.571,3,5,8,1,1,0,4,3,18,8.5,-19
Luol Deng,2007-05-07,22-021,CHI,AWAY,DET,L (-21),1,39:59,4,12,0.333,0,0,,8,8,1.0,1,3,4,0,2,0,1,2,16,11.0,-15
Luol Deng,2007-05-10,22-024,CHI,HOME,DET,L (-7),1,40:59,8,22,0.364,0,1,0.0,5,8,0.625,5,9,14,2,0,2,2,2,21,13.8,-16
Luol Deng,2007-05-13,22-027,CHI,HOME,DET,W (+15),1,48:00,10,15,0.667,0,0,,5,6,0.833,6,7,13,1,0,0,4,2,25,20.3,15
Luol Deng,2007-05-15,22-029,CHI,AWAY,DET,W (+16),1,37:57,8,13,0.615,0,0,,4,4,1.0,2,5,7,4,0,2,1,0,20,20.2,18
Luol Deng,2007-05-17,22-031,CHI,HOME,DET,L (-10),1,43:44,7,14,0.5,0,0,,3,4,0.75,3,2,5,4,0,0,1,3,17,12.9,-12
Luol Deng,2011-04-16,26-000,CHI,HOME,IND,W (+5),1,41:11,7,13,0.538,2,3,0.667,2,4,0.5,5,5,10,2,1,0,2,3,18,15.1,8
Luol Deng,2011-04-18,26-002,CHI,HOME,IND,W (+6),1,39:17,3,13,0.231,1,3,0.333,7,8,0.875,3,3,6,0,2,0,3,1,14,7.3,13
Luol Deng,2011-04-21,26-005,CHI,AWAY,IND,W (+4),1,45:11,8,19,0.421,2,6,0.333,3,4,0.75,3,3,6,6,0,1,2,3,21,15.2,9
Luol Deng,2011-04-23,26-007,CHI,AWAY,IND,L (-5),1,45:05,5,14,0.357,1,5,0.2,5,6,0.833,2,1,3,3,1,0,1,3,16,10.4,-1
Luol Deng,2011-04-26,26-010,CHI,HOME,IND,W (+27),1,40:55,7,14,0.5,3,5,0.6,7,8,0.875,1,5,6,7,3,1,2,1,24,25.0,31
Luol Deng,2011-05-02,26-016,CHI,HOME,ATL,L (-8),1,44:31,8,12,0.667,0,0,,5,6,0.833,3,3,6,2,1,1,2,2,21,18.7,-9
Luol Deng,2011-05-04,26-018,CHI,HOME,ATL,W (+13),1,46:01,6,13,0.462,0,2,0.0,2,2,1.0,1,11,12,2,1,1,0,2,14,13.6,14
Luol Deng,2011-05-06,26-020,CHI,AWAY,ATL,W (+17),1,42:00,3,10,0.3,1,4,0.25,0,1,0.0,0,6,6,1,1,0,0,1,7,3.9,15
Luol Deng,2011-05-08,26-022,CHI,AWAY,ATL,L (-12),1,45:02,5,14,0.357,1,6,0.167,2,2,1.0,2,5,7,2,0,2,0,3,13,9.7,-9
Luol Deng,2011-05-10,26-024,CHI,HOME,ATL,W (+12),1,45:50,8,18,0.444,0,4,0.0,7,7,1.0,0,4,4,3,0,1,1,2,23,15.8,15
Luol Deng,2011-05-12,26-026,CHI,AWAY,ATL,W (+20),1,39:31,6,14,0.429,0,3,0.0,1,2,0.5,0,5,5,5,5,0,0,2,13,14.4,22
Luol Deng,2011-05-15,26-029,CHI,HOME,MIA,W (+21),1,44:47,7,15,0.467,4,6,0.667,3,3,1.0,2,5,7,2,4,1,0,2,21,21.5,18
Luol Deng,2011-05-18,26-032,CHI,HOME,MIA,L (-10),1,45:56,5,15,0.333,1,7,0.143,2,2,1.0,2,3,5,2,0,0,4,3,13,3.0,-8
Luol Deng,2011-05-22,26-036,CHI,AWAY,MIA,L (-11),1,42:00,6,13,0.462,2,5,0.4,0,0,,1,7,8,0,1,0,3,3,14,6.9,-12
Luol Deng,2011-05-24,26-038,CHI,AWAY,MIA,L (-8),1,43:39,8,16,0.5,2,5,0.4,2,2,1.0,1,7,8,2,3,2,3,4,20,16.0,-8
Luol Deng,2011-05-26,26-040,CHI,HOME,MIA,L (-3),1,35:56,6,17,0.353,2,4,0.5,4,5,0.8,1,6,7,4,1,0,3,5,18,9.4,-4
Luol Deng,2016-04-17,31-001,MIA,HOME,CHO,W (+32),1,32:46,11,13,0.846,4,6,0.667,5,7,0.714,3,4,7,1,1,0,1,4,31,27.9,26
Luol Deng,2016-04-20,31-004,MIA,HOME,CHO,W (+12),1,36:33,6,11,0.545,2,5,0.4,2,3,0.667,0,6,6,1,1,1,0,3,16,13.3,10
Luol Deng,2016-04-23,31-007,MIA,AWAY,CHO,L (-16),1,34:55,6,12,0.5,5,6,0.833,2,4,0.5,1,7,8,2,0,0,4,2,19,11.6,-14
Luol Deng,2016-04-25,31-009,MIA,AWAY,CHO,L (-4),1,33:08,4,14,0.286,2,8,0.25,5,5,1.0,2,5,7,2,0,0,1,2,15,9.3,3
Luol Deng,2016-04-27,31-011,MIA,HOME,CHO,L (-2),1,36:22,4,12,0.333,2,6,0.333,6,6,1.0,1,5,6,3,0,0,2,1,16,11.1,3
Luol Deng,2016-04-29,31-013,MIA,AWAY,CHO,W (+7),1,36:12,9,14,0.643,3,4,0.75,0,0,,0,4,4,2,0,2,1,1,21,17.4,2
Luol Deng,2016-05-01,31-015,MIA,HOME,CHO,W (+33),1,27:08,6,9,0.667,2,4,0.5,1,1,1.0,2,6,8,4,0,0,2,0,15,15.1,27
Luol Deng,2016-05-03,31-017,MIA,AWAY,TOR,W (+6),1,39:17,4,9,0.444,2,2,1.0,0,0,,2,2,4,3,4,0,5,1,10,8.0,-1
Luol Deng,2016-05-05,31-019,MIA,AWAY,TOR,L (-4),1,41:54,5,9,0.556,2,4,0.5,0,0,,3,3,6,0,2,1,1,1,12,12.0,0
Luol Deng,2016-05-07,31-021,MIA,HOME,TOR,L (-4),1,39:00,2,6,0.333,0,2,0.0,0,0,,0,2,2,0,2,1,0,4,4,2.3,5
Luol Deng,2016-05-09,31-023,MIA,HOME,TOR,W (+7),1,42:47,3,7,0.429,0,3,0.0,3,4,0.75,1,8,9,2,2,0,1,1,9,10.0,14
Luol Deng,2016-05-11,31-025,MIA,AWAY,TOR,L (-8),1,24:20,0,8,0.0,0,1,0.0,4,4,1.0,2,4,6,0,1,0,2,2,4,-0.8,-5
Luol Deng,2016-05-13,31-027,MIA,HOME,TOR,W (+12),1,40:34,1,5,0.2,0,3,0.0,0,0,,1,7,8,2,0,1,2,1,2,1.4,11
Luol Deng,2016-05-15,31-029,MIA,AWAY,TOR,L (-27),1,29:41,4,9,0.444,0,3,0.0,4,4,1.0,1,1,2,0,0,3,1,1,12,9.0,-27
Luol Deng,2013-04-20,28-004,CHI,AWAY,BRK,L (-17),1,38:00,3,11,.273,0,2,.000,0,3,.000,0,2,2,3,0,1,1,3,6,-0.5,-16
Luol Deng,2013-04-22,28-006,CHI,AWAY,BRK,W (+8),1,42:24,7,17,.412,0,2,.000,1,3,.333,2,8,10,4,1,2,2,2,15,11.3,+9
Luol Deng,2013-04-25,28-009,CHI,HOME,BRK,W (+3),1,43:30,9,23,.391,1,6,.167,2,3,.667,2,8,10,3,2,0,3,2,21,12.2,+1
Luol Deng,2013-04-27,28-011,CHI,HOME,BRK,W (+8),1,56:45,7,19,.368,0,5,.000,1,1,1.000,1,7,8,6,0,0,4,4,15,5.9,+8
Luol Deng,2013-04-29,28-013,CHI,AWAY,BRK,L (-19),1,43:13,6,14,.429,0,3,.000,0,0,,0,8,8,3,2,0,2,1,12,8.7,-11
Luol Deng,2013-05-02,28-016,CHI,HOME,BRK,L (-3),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
Luol Deng,2013-05-13,28-027,CHI,HOME,MIA,L (-23),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Luol Deng,2012-04-28,27-012,CHI,HOME,PHI,W (+12),1,39:28,8,14,0.571,1,3,0.333,0,0,,0,6,6,0,0,0,2,2,17,9.4,3
Luol Deng,2012-05-01,27-015,CHI,HOME,PHI,L (-17),1,33:29,3,12,0.25,1,3,0.333,1,2,0.5,1,4,5,3,0,2,1,1,8,4.4,-15
Luol Deng,2012-05-04,27-018,CHI,AWAY,PHI,L (-5),1,37:11,2,7,0.286,1,3,0.333,0,1,0.0,1,8,9,2,1,3,2,4,5,4.5,0
Luol Deng,2012-05-06,27-020,CHI,AWAY,PHI,L (-7),1,32:39,5,11,0.455,1,3,0.333,0,1,0.0,2,3,5,0,0,0,1,0,11,6.2,-8
Luol Deng,2012-05-08,27-022,CHI,HOME,PHI,W (+8),1,42:34,10,19,0.526,4,5,0.8,0,0,,1,7,8,1,2,2,2,2,24,18.8,7
Luol Deng,2012-05-10,27-024,CHI,AWAY,PHI,L (-1),1,42:28,8,16,0.5,0,5,0.0,3,3,1.0,3,14,17,3,2,2,2,1,19,20.4,1
Luol Deng,2010-04-17,25-001,CHI,AWAY,CLE,L (-13),1,38:44,5,15,0.333,0,0,,2,5,0.4,3,3,6,0,3,1,2,3,12,5.8,-10
Luol Deng,2010-04-19,25-003,CHI,AWAY,CLE,L (-10),1,40:34,7,15,0.467,1,2,0.5,5,5,1.0,1,5,6,5,0,1,0,2,20,17.9,0
Luol Deng,2010-04-22,25-006,CHI,HOME,CLE,W (+2),1,42:09,9,16,0.563,0,3,0.0,2,3,0.667,0,3,3,0,1,1,1,4,20,12.0,0
Luol Deng,2010-04-25,25-009,CHI,HOME,CLE,L (-23),1,35:16,7,17,0.412,0,3,0.0,2,2,1.0,2,2,4,1,0,0,0,2,16,8.8,-22
Luol Deng,2010-04-27,25-011,CHI,AWAY,CLE,L (-2),1,45:52,9,17,0.529,0,4,0.0,8,11,0.727,2,4,6,1,2,1,0,4,26,20.9,1
Richard Hamilton,2006-04-23,28-068,DET,HOME,MIL,W (+18),1,39:58,5,18,0.278,0,2,0.0,11,13,0.846,1,4,5,2,0,0,3,2,21,9.1,9
Richard Hamilton,2006-04-26,28-071,DET,HOME,MIL,W (+11),1,32:58,7,12,0.583,0,1,0.0,4,6,0.667,0,1,1,8,1,1,0,2,18,18.4,19
