PLAYER,DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-
Jake Tsakalidis,2006-04-23,26-317,MEM,AWAY,DAL,L (-10),1,27:15,5,8,0.625,0,0,,1,2,0.5,3,5,8,2,1,0,2,5,11,9.0,-14
Jake Tsakalidis,2006-04-26,26-320,MEM,AWAY,DAL,L (-15),1,16:06,0,0,,0,0,,0,0,,1,1,2,0,0,0,2,3,0,-2.2,-15
Jake Tsakalidis,2006-04-29,26-323,MEM,HOME,DAL,L (-5),1,6:00,0,1,0.0,0,0,,0,0,,0,1,1,0,0,0,2,3,0,-3.6,4
Jake Tsakalidis,2006-05-01,26-325,MEM,HOME,DAL,L (-26),0,10:06,1,1,1.0,0,0,,0,0,,0,0,0,0,0,1,1,2,2,0.6,-6
Jake Tsakalidis,2007-04-28,27-322,HOU,AWAY,UTA,L (-13),0,2:49,0,0,,0,0,,2,2,1.000,1,3,4,0,0,0,0,0,2,3.6,+10
Jake Tsakalidis,2004-04-17,24-312,MEM,AWAY,SAS,L (-24),0,2:56,0,0,,0,0,,2,2,1.000,0,0,0,0,0,0,3,0,2,-1.0,-3
Jake Tsakalidis,2001-04-22,21-316,PHO,AWAY,SAC,W (+3),1,19:05,0,4,0.0,0,0,,0,0,,4,7,11,0,0,2,0,3,0,2.3,1
Jake Tsakalidis,2001-04-25,21-319,PHO,AWAY,SAC,L (-26),1,15:54,0,3,0.0,0,0,,0,0,,1,2,3,0,0,0,0,1,0,-1.2,-13
Jake Tsakalidis,2001-04-29,21-323,PHO,HOME,SAC,L (-8),1,9:22,3,3,1.0,0,0,,0,0,,1,1,2,0,0,3,1,4,6,5.6,-4
Jake Tsakalidis,2001-05-02,21-326,PHO,HOME,SAC,L (-7),1,30:29,3,6,0.5,0,0,,0,0,,4,8,12,0,0,2,0,3,6,8.4,0
Vernon Maxwell,2001-04-24,35-224,DAL,AWAY,UTA,L (-11),0,9:19,0,2,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,3,0,-2.6,-9
Vernon Maxwell,2001-05-01,35-231,DAL,HOME,UTA,W (+30),0,6:20,1,3,.333,0,1,.000,0,0,,0,0,0,1,0,0,0,0,2,1.0,-1
Vernon Maxwell,2001-05-03,35-233,DAL,AWAY,UTA,W (+1),0,5:10,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-1.4,-10
Vernon Maxwell,2001-05-05,35-235,DAL,AWAY,SAS,L (-16),0,22:32,1,4,.250,0,2,.000,0,0,,1,4,5,4,0,0,1,3,2,2.1,-3
Emmanuel Mudiay,2020-08-17,24-165,UTA,AWAY,DEN,L (-10),0,9:46,0,2,.000,0,0,,1,2,.500,1,0,1,0,0,0,0,0,1,-0.1,+1
Emmanuel Mudiay,2020-08-19,24-167,UTA,AWAY,DEN,W (+19),0,14:09,2,7,.286,1,2,.500,0,0,,0,1,1,1,0,1,0,0,5,2.6,-4
Emmanuel Mudiay,2020-08-21,24-169,UTA,HOME,DEN,W (+37),0,9:50,3,5,.600,1,1,1.000,0,0,,0,4,4,1,0,0,1,0,7,5.6,-1
