2P,2P%,2PA,3P,3P%,3PA,AGE,AST,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,LEAGUE,MP,ORB,PF,POS,PTS,SEASON,STL,TEAM,TOV,TRB,eFG%,PLAYER
61.0,0.409,149.0,11.0,0.256,43.0,22.0,38.0,2.0,120.0,72.0,0.375,192.0,20.0,0.8,25.0,53.0,6.0,NBA,713.0,4.0,46.0,SG,175.0,2017-18,16.0,CHO,23.0,124.0,0.404,Dwayne Bacon
84.0,0.494,170.0,38.0,0.437,87.0,23.0,47.0,5.0,81.0,122.0,0.475,257.0,34.0,0.739,46.0,43.0,13.0,NBA,759.0,8.0,72.0,SG,316.0,2018-19,12.0,CHO,18.0,89.0,0.549,Dwayne Bacon
66.0,0.373,177.0,19.0,0.284,67.0,24.0,52.0,2.0,85.0,85.0,0.348,244.0,35.0,0.66,53.0,39.0,11.0,NBA,687.0,15.0,52.0,SG,224.0,2019-20,23.0,CHO,37.0,100.0,0.387,Dwayne Bacon
233.0,0.449,519.0,59.0,0.285,207.0,25.0,93.0,5.0,193.0,292.0,0.402,726.0,145.0,0.824,176.0,72.0,50.0,NBA,1853.0,31.0,103.0,SG,788.0,2020-21,45.0,ORL,46.0,224.0,0.443,Dwayne Bacon
99.0,0.513,193.0,62.0,0.369,168.0,20.0,74.0,40.0,136.0,161.0,0.446,361.0,42.0,0.808,52.0,79.0,76.0,NBA,1454.0,84.0,139.0,SF,426.0,2008-09,50.0,POR,50.0,220.0,0.532,Nicolas Batum
85.0,0.625,136.0,54.0,0.409,132.0,21.0,44.0,25.0,109.0,139.0,0.519,268.0,43.0,0.843,51.0,37.0,25.0,NBA,918.0,32.0,83.0,SF,375.0,2009-10,24.0,POR,27.0,141.0,0.619,Nicolas Batum
249.0,0.535,465.0,118.0,0.345,342.0,22.0,123.0,49.0,252.0,367.0,0.455,807.0,138.0,0.841,164.0,80.0,67.0,NBA,2522.0,109.0,194.0,SF,990.0,2010-11,68.0,POR,83.0,361.0,0.528,Nicolas Batum
182.0,0.496,367.0,107.0,0.391,274.0,23.0,84.0,60.0,190.0,289.0,0.451,641.0,133.0,0.836,159.0,59.0,34.0,NBA,1791.0,81.0,105.0,SF,818.0,2011-12,57.0,POR,90.0,271.0,0.534,Nicolas Batum
187.0,0.481,389.0,165.0,0.372,444.0,24.0,360.0,83.0,315.0,352.0,0.423,833.0,178.0,0.848,210.0,73.0,73.0,NBA,2807.0,97.0,139.0,SF,1047.0,2012-13,91.0,POR,190.0,412.0,0.522,Nicolas Batum
236.0,0.566,417.0,145.0,0.361,402.0,25.0,420.0,57.0,495.0,381.0,0.465,819.0,163.0,0.803,203.0,82.0,82.0,NBA,2956.0,116.0,156.0,SF,1070.0,2013-14,75.0,POR,208.0,611.0,0.554,Nicolas Batum
140.0,0.481,291.0,100.0,0.324,309.0,26.0,341.0,40.0,354.0,240.0,0.4,600.0,84.0,0.857,98.0,71.0,71.0,NBA,2380.0,62.0,106.0,SF,664.0,2014-15,78.0,POR,132.0,416.0,0.483,Nicolas Batum
233.0,0.492,474.0,139.0,0.348,399.0,27.0,403.0,43.0,373.0,372.0,0.426,873.0,163.0,0.849,192.0,70.0,70.0,NBA,2448.0,55.0,114.0,SF,1046.0,2015-16,65.0,CHO,205.0,428.0,0.506,Nicolas Batum
258.0,0.453,570.0,135.0,0.333,405.0,28.0,456.0,29.0,435.0,393.0,0.403,975.0,243.0,0.856,284.0,77.0,77.0,NBA,2617.0,46.0,109.0,SG,1164.0,2016-17,86.0,CHO,194.0,481.0,0.472,Nicolas Batum
178.0,0.473,376.0,92.0,0.336,274.0,29.0,349.0,23.0,249.0,270.0,0.415,650.0,108.0,0.831,130.0,64.0,64.0,NBA,1981.0,57.0,72.0,SG,740.0,2017-18,65.0,CHO,131.0,306.0,0.486,Nicolas Batum
137.0,0.519,264.0,116.0,0.389,298.0,30.0,247.0,43.0,319.0,253.0,0.45,562.0,77.0,0.865,89.0,75.0,72.0,NBA,2354.0,71.0,140.0,SF,699.0,2018-19,71.0,CHO,117.0,390.0,0.553,Nicolas Batum
14.0,0.438,32.0,14.0,0.286,49.0,31.0,66.0,8.0,75.0,28.0,0.346,81.0,9.0,0.9,10.0,22.0,3.0,NBA,505.0,25.0,41.0,SF,79.0,2019-20,17.0,CHO,22.0,100.0,0.432,Nicolas Batum
81.0,0.579,140.0,110.0,0.404,272.0,32.0,148.0,37.0,266.0,191.0,0.464,412.0,48.0,0.828,58.0,67.0,38.0,NBA,1835.0,50.0,102.0,SF,540.0,2020-21,69.0,LAC,53.0,316.0,0.597,Nicolas Batum
71.0,0.607,117.0,108.0,0.4,270.0,33.0,100.0,42.0,225.0,179.0,0.463,387.0,25.0,0.658,38.0,59.0,54.0,NBA,1462.0,29.0,80.0,PF,491.0,2021-22,58.0,LAC,40.0,254.0,0.602,Nicolas Batum
36.0,0.563,64.0,124.0,0.391,317.0,34.0,121.0,44.0,237.0,160.0,0.42,381.0,34.0,0.708,48.0,78.0,19.0,NBA,1709.0,62.0,149.0,PF,478.0,2022-23,54.0,LAC,50.0,299.0,0.583,Nicolas Batum
129.0,0.464,278.0,0.0,0.0,0.0,19.0,27.0,115.0,255.0,129.0,0.464,278.0,69.0,0.483,143.0,63.0,41.0,NBA,1455.0,113.0,145.0,C,327.0,2011-12,20.0,CHA,71.0,368.0,0.464,Bismack Biyombo
156.0,0.451,346.0,0.0,0.0,0.0,20.0,35.0,143.0,388.0,156.0,0.451,346.0,74.0,0.521,142.0,80.0,65.0,NBA,2186.0,194.0,195.0,C,386.0,2012-13,28.0,CHA,82.0,582.0,0.451,Bismack Biyombo
88.0,0.611,144.0,0.0,0.0,0.0,21.0,8.0,86.0,261.0,88.0,0.611,144.0,46.0,0.517,89.0,77.0,9.0,NBA,1072.0,105.0,124.0,C,222.0,2013-14,7.0,CHA,40.0,366.0,0.611,Bismack Biyombo
101.0,0.543,186.0,0.0,0.0,0.0,22.0,16.0,99.0,248.0,101.0,0.543,186.0,102.0,0.583,175.0,64.0,21.0,NBA,1243.0,159.0,140.0,C,304.0,2014-15,18.0,CHO,52.0,407.0,0.543,Bismack Biyombo
