SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PLAYER
1989-90,22.0,ORL,NBA,SG,81.0,9.0,1785.0,9.6,19.4,0.494,0.0,0.4,0.059,9.6,19.0,0.504,4.8,6.8,0.705,2.8,5.4,8.2,3.2,1.8,0.9,3.6,3.6,24.0,105.0,114.0,Nick Anderson
1990-91,23.0,ORL,NBA,SG,70.0,42.0,1971.0,9.8,21.0,0.467,0.4,1.4,0.293,9.4,19.6,0.479,4.2,6.3,0.668,2.3,7.2,9.4,2.6,1.8,1.1,2.8,3.5,24.2,104.0,108.0,Nick Anderson
1991-92,24.0,ORL,NBA,SG,60.0,59.0,2203.0,10.7,23.2,0.463,0.7,1.9,0.353,10.0,21.3,0.472,4.5,6.7,0.667,2.2,6.4,8.5,3.6,2.2,0.7,2.8,2.9,26.6,105.0,109.0,Nick Anderson
1992-93,25.0,ORL,NBA,SG,79.0,76.0,2920.0,10.1,22.6,0.449,1.5,4.3,0.353,8.6,18.4,0.471,5.1,6.9,0.741,2.1,6.1,8.1,4.5,2.2,1.0,2.8,3.4,26.9,109.0,106.0,Nick Anderson
1993-94,26.0,ORL,NBA,SG,81.0,81.0,2811.0,9.0,18.9,0.478,1.8,5.6,0.322,7.2,13.3,0.545,3.0,4.5,0.672,2.0,6.5,8.5,5.3,2.4,0.6,3.0,2.7,22.9,111.0,106.0,Nick Anderson
1994-95,27.0,ORL,NBA,SG,76.0,76.0,2588.0,8.6,18.0,0.476,3.5,8.4,0.415,5.1,9.6,0.528,2.8,4.0,0.704,1.7,4.9,6.5,6.1,2.4,0.4,2.7,2.4,23.4,119.0,108.0,Nick Anderson
1995-96,28.0,ORL,NBA,SG,77.0,77.0,2717.0,7.7,17.4,0.442,3.2,8.3,0.391,4.5,9.1,0.489,3.2,4.6,0.692,1.8,6.2,8.0,5.4,2.3,0.9,2.7,2.6,21.8,112.0,106.0,Nick Anderson
1996-97,29.0,ORL,NBA,SG,63.0,61.0,2163.0,7.2,18.2,0.397,3.6,10.2,0.353,3.6,8.0,0.453,1.0,2.4,0.404,1.7,6.0,7.6,4.6,3.0,0.8,2.2,4.0,19.0,104.0,104.0,Nick Anderson
1997-98,30.0,ORL,NBA,SF,58.0,44.0,1701.0,11.1,24.4,0.455,2.5,6.9,0.36,8.6,17.5,0.493,4.1,6.4,0.638,3.2,6.4,9.6,3.9,2.3,0.7,2.8,3.2,28.8,109.0,103.0,Nick Anderson
1998-99,31.0,ORL,NBA,SF,47.0,39.0,1581.0,8.6,21.9,0.395,3.3,9.5,0.347,5.4,12.4,0.433,3.4,5.5,0.611,1.7,7.7,9.5,3.1,2.2,0.5,2.8,2.5,24.0,100.0,97.0,Nick Anderson
1999-00,32.0,SAC,NBA,SG,72.0,72.0,2094.0,7.1,18.1,0.391,3.0,9.2,0.332,4.0,8.9,0.452,0.9,1.8,0.487,1.9,5.9,7.8,2.8,2.2,0.4,2.2,2.7,18.0,97.0,103.0,Nick Anderson
2000-01,33.0,SAC,NBA,SG,21.0,0.0,169.0,4.2,17.2,0.246,3.0,11.7,0.256,1.2,5.4,0.222,0.0,0.0,0.0,0.9,6.6,7.5,3.9,3.0,1.2,2.1,3.9,11.4,76.0,98.0,Nick Anderson
2001-02,34.0,MEM,NBA,SG,15.0,0.0,219.0,5.1,18.3,0.276,3.1,11.5,0.271,1.9,6.7,0.286,1.2,2.2,0.556,0.2,7.7,7.9,3.4,1.4,1.4,3.4,4.1,14.4,74.0,106.0,Nick Anderson
1992-93,23.0,MIL,NBA,SG,47.0,0.0,552.0,6.9,18.6,0.369,1.9,5.7,0.333,5.0,12.9,0.385,3.0,4.4,0.673,0.9,3.0,3.9,6.2,3.2,0.3,3.8,5.2,18.6,92.0,111.0,Jon Barry
1993-94,24.0,MIL,NBA,SG,72.0,7.0,1242.0,6.5,15.6,0.414,1.3,4.7,0.278,5.2,10.9,0.472,4.0,5.0,0.795,1.5,4.5,6.0,6.9,4.2,0.7,3.4,4.5,18.2,103.0,106.0,Jon Barry
1994-95,25.0,MIL,NBA,SG,52.0,0.0,602.0,4.9,11.5,0.425,1.4,4.1,0.333,3.5,7.4,0.477,5.2,6.9,0.763,1.3,2.9,4.2,7.3,2.6,0.3,3.5,4.6,16.4,111.0,112.0,Jon Barry
1995-96,26.0,GSW,NBA,SG,68.0,0.0,712.0,6.6,13.3,0.492,3.2,6.7,0.473,3.4,6.6,0.511,2.2,2.7,0.838,1.2,3.3,4.5,6.1,2.4,0.8,3.0,3.7,18.5,120.0,111.0,Jon Barry
1996-97,27.0,ATL,NBA,SG,58.0,8.0,965.0,5.7,14.1,0.407,2.8,7.1,0.387,3.0,7.0,0.426,2.1,2.6,0.804,1.5,4.2,5.7,6.6,3.2,0.2,3.4,3.2,16.3,108.0,103.0,Jon Barry
1997-98,28.0,LAL,NBA,SG,49.0,1.0,374.0,5.2,14.3,0.365,2.5,8.4,0.295,2.7,5.9,0.465,3.7,4.0,0.931,1.1,4.0,5.1,7.0,3.3,0.4,3.0,4.5,16.6,109.0,104.0,Jon Barry
1998-99,29.0,SAC,NBA,SG,43.0,0.0,736.0,4.0,9.4,0.428,1.6,5.4,0.304,2.4,4.0,0.593,4.8,5.7,0.845,1.7,4.8,6.5,7.6,3.6,0.3,3.2,4.1,14.5,117.0,101.0,Jon Barry
1999-00,30.0,SAC,NBA,SG,62.0,1.0,1281.0,6.1,13.1,0.465,2.5,5.8,0.429,3.6,7.2,0.495,4.0,4.4,0.922,1.4,4.6,6.0,5.7,2.8,0.3,3.2,3.9,18.7,116.0,102.0,Jon Barry
2000-01,31.0,SAC,NBA,SG,62.0,2.0,1010.0,5.2,12.8,0.404,2.3,6.6,0.348,2.9,6.2,0.463,3.2,3.7,0.877,0.8,3.9,4.7,6.5,1.4,0.3,2.7,3.3,15.9,110.0,104.0,Jon Barry
2001-02,32.0,DET,NBA,SG,82.0,6.0,1985.0,6.8,14.0,0.489,3.3,6.9,0.469,3.6,7.1,0.508,2.9,3.1,0.931,1.1,5.2,6.3,7.4,2.5,0.5,3.0,3.6,19.9,120.0,103.0,Jon Barry
