SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PLAYER
2016-17,23.0,NYK,NBA,SG,52.0,13.0,857.0,4.8,12.7,0.378,1.3,5.0,0.267,3.4,7.6,0.45,1.6,2.5,0.651,0.7,5.0,5.7,6.2,2.0,0.5,3.3,4.3,12.5,92.0,113.0,Ron Baker
2017-18,24.0,NYK,NBA,SG,29.0,1.0,385.0,2.6,7.6,0.339,1.4,4.2,0.333,1.2,3.3,0.346,2.6,3.3,0.769,0.6,3.2,3.9,6.1,3.3,0.8,2.3,4.2,9.1,104.0,109.0,Ron Baker
2018-19,25.0,TOT,NBA,SG,15.0,0.0,152.0,1.3,6.3,0.2,0.3,4.1,0.077,0.9,2.2,0.429,1.6,1.9,0.833,0.3,3.2,3.5,4.7,1.9,0.3,1.6,5.7,4.4,79.0,116.0,Ron Baker
2018-19,25.0,NYK,NBA,SG,11.0,0.0,107.0,1.8,7.2,0.25,0.5,4.1,0.111,1.4,3.2,0.429,2.3,2.7,0.833,0.5,2.7,3.2,5.9,2.3,0.0,1.4,7.2,6.3,94.0,115.0,Ron Baker
2018-19,25.0,WAS,NBA,SG,4.0,0.0,45.0,0.0,4.2,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,4.2,2.1,1.1,1.1,2.1,2.1,0.0,20.0,117.0,Ron Baker
2008-09,20.0,MIA,NBA,PF,81.0,19.0,2009.0,12.0,25.4,0.472,0.9,2.2,0.407,11.1,23.3,0.478,4.9,6.4,0.772,2.9,8.7,11.7,2.2,1.1,1.0,3.2,4.9,29.8,103.0,108.0,Michael Beasley
2009-10,21.0,MIA,NBA,PF,78.0,78.0,2328.0,10.8,23.9,0.45,0.6,2.3,0.275,10.1,21.6,0.469,4.4,5.5,0.8,2.8,8.6,11.5,2.3,1.8,1.1,3.0,5.1,26.6,101.0,103.0,Michael Beasley
2010-11,22.0,MIN,NBA,SF,73.0,73.0,2361.0,11.8,26.3,0.45,1.3,3.5,0.366,10.6,22.8,0.463,4.6,6.1,0.753,2.5,6.1,8.6,3.3,1.1,1.1,4.1,4.7,29.5,100.0,112.0,Michael Beasley
2011-12,23.0,MIN,NBA,SF,47.0,7.0,1087.0,10.5,23.5,0.445,1.8,4.8,0.376,8.7,18.7,0.462,2.9,4.5,0.642,1.8,8.0,9.8,2.1,0.9,0.9,3.8,3.9,25.6,95.0,107.0,Michael Beasley
2012-13,24.0,PHO,NBA,SF,75.0,20.0,1554.0,10.2,25.3,0.405,1.5,4.8,0.313,8.8,20.6,0.426,3.1,4.2,0.746,1.7,7.6,9.3,3.7,1.0,1.1,4.8,3.5,25.1,87.0,109.0,Michael Beasley
2013-14,25.0,MIA,NBA,SF,55.0,2.0,831.0,11.2,22.5,0.499,1.3,3.4,0.389,9.9,19.1,0.518,3.9,5.0,0.772,2.0,8.9,10.9,2.7,1.5,1.3,3.6,5.9,27.6,103.0,105.0,Michael Beasley
2014-15,26.0,MIA,NBA,PF,24.0,1.0,505.0,9.6,22.2,0.434,0.8,3.6,0.235,8.8,18.6,0.472,2.1,2.7,0.769,1.3,8.1,9.3,3.3,1.6,1.4,3.9,6.9,22.2,89.0,106.0,Michael Beasley
2015-16,27.0,HOU,NBA,PF,20.0,0.0,363.0,14.5,27.8,0.522,0.4,1.2,0.333,14.1,26.5,0.531,5.1,6.6,0.776,3.9,9.3,13.3,2.2,1.5,1.2,3.3,5.3,34.5,108.0,107.0,Michael Beasley
2016-17,28.0,MIL,NBA,PF,56.0,6.0,935.0,11.7,22.1,0.532,1.0,2.3,0.419,10.8,19.7,0.545,4.2,5.7,0.743,2.2,8.3,10.5,2.9,1.5,1.5,3.6,5.0,28.7,106.0,109.0,Michael Beasley
2017-18,29.0,NYK,NBA,PF,74.0,30.0,1653.0,12.3,24.2,0.507,1.0,2.6,0.395,11.2,21.6,0.52,3.7,4.8,0.78,2.9,9.5,12.4,3.7,1.1,1.3,4.3,4.3,29.3,103.0,110.0,Michael Beasley
2018-19,30.0,LAL,NBA,PF,26.0,2.0,277.0,12.6,25.7,0.49,0.5,2.9,0.176,12.1,22.8,0.529,4.7,6.6,0.718,2.2,7.9,10.1,4.2,1.5,1.7,4.5,7.1,30.4,99.0,108.0,Michael Beasley
2013-14,21.0,UTA,NBA,PG,70.0,68.0,2262.0,7.9,20.8,0.38,2.6,7.8,0.33,5.3,13.0,0.41,2.4,2.6,0.903,0.9,4.0,4.8,9.2,1.0,0.1,3.0,3.4,20.8,101.0,115.0,Trey Burke
2014-15,22.0,UTA,NBA,PG,76.0,43.0,2288.0,8.6,23.3,0.368,2.9,9.1,0.318,5.7,14.3,0.4,2.5,3.4,0.752,0.7,4.0,4.7,7.6,1.5,0.3,2.9,2.8,22.6,100.0,108.0,Trey Burke
2015-16,23.0,UTA,NBA,PG,64.0,0.0,1366.0,10.1,24.5,0.413,3.4,9.9,0.344,6.7,14.6,0.46,2.6,3.2,0.817,0.7,3.6,4.3,5.7,1.4,0.2,3.1,3.3,26.2,102.0,108.0,Trey Burke
2016-17,24.0,WAS,NBA,PG,57.0,0.0,703.0,8.1,17.9,0.455,2.2,4.9,0.443,6.0,13.0,0.459,1.5,2.0,0.759,0.5,2.8,3.3,7.0,0.8,0.4,3.4,3.8,20.0,103.0,114.0,Trey Burke
2017-18,25.0,NYK,NBA,PG,36.0,9.0,785.0,12.2,24.2,0.503,2.4,6.6,0.362,9.8,17.6,0.556,2.3,3.6,0.649,0.8,3.7,4.5,10.7,1.5,0.3,2.7,2.7,29.1,117.0,114.0,Trey Burke
2018-19,26.0,TOT,NBA,PG,58.0,8.0,1125.0,10.1,23.5,0.431,2.4,6.8,0.352,7.7,16.7,0.463,4.4,5.3,0.831,1.2,3.0,4.3,6.8,1.4,0.3,2.1,2.5,27.1,110.0,116.0,Trey Burke
2018-19,26.0,NYK,NBA,PG,33.0,7.0,689.0,10.4,25.0,0.413,2.1,6.0,0.349,8.3,19.0,0.434,4.3,5.2,0.827,1.0,3.3,4.3,6.6,1.5,0.3,2.0,2.3,27.1,106.0,117.0,Trey Burke
2018-19,26.0,DAL,NBA,PG,25.0,1.0,436.0,9.8,21.1,0.463,2.9,8.1,0.356,6.9,13.0,0.53,4.6,5.5,0.837,1.4,2.7,4.1,7.2,1.3,0.2,2.2,2.8,27.0,119.0,114.0,Trey Burke
2019-20,27.0,TOT,NBA,PG,33.0,1.0,520.0,8.8,19.5,0.45,3.0,7.0,0.427,5.8,12.5,0.463,2.1,2.7,0.793,1.5,3.2,4.7,7.7,1.5,0.2,2.0,3.1,22.6,117.0,113.0,Trey Burke
2019-20,27.0,PHI,NBA,PG,25.0,0.0,329.0,8.7,18.7,0.465,2.4,5.6,0.421,6.3,13.1,0.483,1.9,2.7,0.722,2.2,2.9,5.2,7.8,1.0,0.1,1.8,3.1,21.7,119.0,114.0,Trey Burke
2019-20,27.0,DAL,NBA,PG,8.0,1.0,191.0,8.9,20.7,0.427,4.0,9.4,0.432,4.8,11.4,0.422,2.5,2.8,0.909,0.3,3.5,3.8,7.6,2.3,0.3,2.3,3.0,24.3,115.0,113.0,Trey Burke
2020-21,28.0,DAL,NBA,PG,62.0,1.0,911.0,8.2,19.1,0.428,3.1,8.9,0.354,5.0,10.2,0.492,2.8,3.1,0.895,0.5,2.4,2.9,4.4,1.9,0.4,1.8,3.5,22.3,110.0,115.0,Trey Burke
2021-22,29.0,DAL,NBA,PG,42.0,0.0,441.0,9.6,24.5,0.391,3.0,9.4,0.317,6.6,15.2,0.436,2.3,2.6,0.87,0.5,3.3,3.8,6.5,1.4,0.0,3.0,4.5,24.4,97.0,113.0,Trey Burke
2017-18,23.0,NYK,NBA,SG,44.0,2.0,474.0,7.5,16.8,0.447,2.3,7.1,0.324,5.2,9.7,0.538,1.7,2.4,0.696,0.9,7.8,8.8,3.2,1.3,0.2,1.8,3.6,19.0,106.0,112.0,Damyean Dotson
2018-19,24.0,NYK,NBA,SG,73.0,40.0,2004.0,7.0,16.8,0.415,3.0,8.2,0.368,3.9,8.6,0.461,1.8,2.4,0.745,0.8,5.5,6.3,3.2,1.4,0.2,1.7,3.2,18.7,105.0,116.0,Damyean Dotson
2019-20,25.0,NYK,NBA,SG,48.0,0.0,836.0,7.0,16.9,0.414,3.4,9.5,0.362,3.6,7.4,0.48,1.3,1.9,0.667,0.6,4.7,5.3,3.3,1.3,0.2,1.2,2.6,18.7,109.0,116.0,Damyean Dotson
2020-21,26.0,CLE,NBA,SG,46.0,7.0,907.0,6.5,15.9,0.406,2.5,8.6,0.289,4.0,7.3,0.545,1.3,2.0,0.667,0.3,4.8,5.1,4.9,0.9,0.2,2.3,2.3,16.7,99.0,118.0,Damyean Dotson
2021-22,27.0,NYK,NBA,SG,2.0,0.0,21.0,4.8,9.5,0.5,0.0,2.4,0.0,4.8,7.1,0.667,0.0,0.0,0.0,0.0,4.8,4.8,2.4,0.0,0.0,0.0,0.0,9.5,113.0,117.0,Damyean Dotson
2011-12,19.0,UTA,NBA,C,66.0,0.0,874.0,7.0,14.2,0.496,0.0,0.1,0.0,7.0,14.1,0.498,4.2,6.3,0.667,6.4,10.3,16.7,0.5,1.1,1.4,3.2,5.2,18.3,105.0,105.0,Enes Freedom
