SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PLAYER
2019-20,20.0,IND,NBA,C,54.0,2.0,471.0,7.2,15.5,0.467,0.8,4.3,0.19,6.4,11.1,0.574,2.5,3.4,0.727,2.6,8.3,10.9,2.4,1.0,3.8,2.9,6.7,17.7,99.0,105.0,Goga Bitadze
2020-21,21.0,IND,NBA,C,45.0,3.0,561.0,7.0,16.3,0.428,1.7,6.7,0.253,5.3,9.7,0.548,3.8,5.1,0.738,5.1,7.6,12.6,3.1,0.8,5.1,1.4,7.9,19.5,116.0,109.0,Goga Bitadze
2021-22,22.0,IND,NBA,C,50.0,16.0,729.0,8.8,16.9,0.52,1.5,5.4,0.288,7.3,11.6,0.628,4.3,6.3,0.681,5.3,6.6,11.9,3.7,1.4,2.8,3.1,7.2,23.4,118.0,114.0,Goga Bitadze
2022-23,23.0,TOT,NBA,C,38.0,1.0,457.0,7.2,13.1,0.552,0.6,2.7,0.231,6.6,10.4,0.636,2.4,4.4,0.548,6.4,8.0,14.4,4.1,1.7,2.7,2.3,6.7,17.5,123.0,112.0,Goga Bitadze
2022-23,23.0,IND,NBA,C,21.0,0.0,202.0,6.3,12.2,0.519,0.9,3.3,0.286,5.4,8.9,0.605,2.6,5.6,0.458,5.9,5.6,11.5,4.2,2.1,2.4,2.8,8.0,16.2,115.0,115.0,Goga Bitadze
2022-23,23.0,ORL,NBA,C,17.0,1.0,255.0,8.0,13.8,0.575,0.4,2.3,0.167,7.6,11.6,0.656,2.3,3.4,0.667,6.8,9.9,16.7,4.0,1.3,3.0,1.9,5.7,18.6,129.0,110.0,Goga Bitadze
2019-20,21.0,IND,NBA,SF,6.0,1.0,31.0,4.7,15.7,0.3,0.0,3.1,0.0,4.7,12.5,0.375,0.0,0.0,0.0,1.6,9.4,11.0,0.0,0.0,1.6,1.6,4.7,9.4,62.0,109.0,Brian Bowen
2020-21,22.0,IND,NBA,SF,6.0,0.0,15.0,3.2,12.6,0.25,0.0,3.2,0.0,3.2,9.5,0.333,3.2,3.2,1.0,0.0,9.5,9.5,0.0,0.0,0.0,0.0,3.2,9.5,74.0,116.0,Brian Bowen
2016-17,24.0,MIL,NBA,SG,75.0,28.0,1982.0,7.4,16.3,0.457,2.0,4.9,0.404,5.4,11.3,0.48,2.8,3.2,0.865,1.2,4.3,5.5,8.1,2.2,0.3,2.9,3.6,19.7,111.0,111.0,Malcolm Brogdon
2017-18,25.0,MIL,NBA,PG,48.0,20.0,1436.0,8.5,17.5,0.485,2.2,5.6,0.385,6.3,11.9,0.532,2.6,3.0,0.882,0.8,4.6,5.4,5.3,1.4,0.5,2.3,4.4,21.7,112.0,113.0,Malcolm Brogdon
2018-19,26.0,MIL,NBA,SG,64.0,64.0,1832.0,9.6,19.0,0.505,2.6,6.2,0.426,7.0,12.8,0.544,3.6,3.9,0.928,1.6,5.7,7.3,5.2,1.2,0.3,2.3,2.6,25.4,121.0,108.0,Malcolm Brogdon
