SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLAYER
2008-09,21.0,CHA,NBA,PG,72.0,12.0,1908.0,5.0,11.7,0.43,2.0,4.6,0.439,3.0,7.1,0.424,3.9,4.4,0.893,0.3,2.2,2.5,4.7,0.8,0.0,2.2,2.6,16.0,D.J. Augustin
2009-10,22.0,CHA,NBA,PG,80.0,2.0,1472.0,4.1,10.6,0.386,1.7,4.4,0.393,2.4,6.3,0.381,2.5,3.2,0.779,0.3,2.1,2.4,4.7,1.1,0.1,1.8,3.1,12.4,D.J. Augustin
2010-11,23.0,CHA,NBA,PG,82.0,82.0,2757.0,5.2,12.5,0.416,1.4,4.3,0.333,3.8,8.2,0.461,3.5,3.9,0.906,0.5,2.4,2.9,6.5,0.7,0.0,2.0,2.0,15.4,D.J. Augustin
2011-12,24.0,CHA,NBA,PG,48.0,46.0,1408.0,4.7,12.5,0.376,1.6,4.6,0.341,3.1,7.9,0.396,2.7,3.1,0.875,0.6,2.2,2.8,7.8,0.9,0.0,2.8,1.7,13.6,D.J. Augustin
2012-13,25.0,IND,NBA,PG,76.0,5.0,1226.0,3.0,8.6,0.35,2.0,5.6,0.353,1.1,3.1,0.346,2.4,2.9,0.838,0.6,2.1,2.7,5.0,1.0,0.1,2.0,1.9,10.5,D.J. Augustin
2013-14,26.0,TOT,NBA,PG,71.0,9.0,1939.0,5.5,13.3,0.415,2.5,6.2,0.401,3.1,7.2,0.427,3.7,4.2,0.885,0.3,2.1,2.4,5.8,1.0,0.1,2.3,2.7,17.3,D.J. Augustin
2013-14,26.0,TOR,NBA,PG,10.0,0.0,82.0,3.1,10.5,0.292,0.4,4.8,0.091,2.6,5.7,0.462,2.6,2.6,1.0,0.0,1.8,1.8,4.4,0.4,0.0,4.0,3.1,9.2,D.J. Augustin
2013-14,26.0,CHI,NBA,PG,61.0,9.0,1857.0,5.6,13.5,0.419,2.6,6.2,0.411,3.1,7.2,0.426,3.8,4.3,0.882,0.3,2.2,2.4,5.9,1.0,0.1,2.2,2.7,17.6,D.J. Augustin
2014-15,27.0,TOT,NBA,PG,82.0,14.0,1964.0,4.7,11.9,0.399,1.5,4.5,0.337,3.2,7.4,0.436,3.3,3.8,0.868,0.4,2.6,3.0,6.5,0.9,0.1,2.7,1.7,14.2,D.J. Augustin
2014-15,27.0,DET,NBA,PG,54.0,13.0,1287.0,5.3,12.9,0.41,1.4,4.2,0.327,3.9,8.7,0.45,4.1,4.7,0.87,0.4,2.4,2.8,7.4,0.9,0.1,3.1,1.7,16.1,D.J. Augustin
2014-15,27.0,OKC,NBA,PG,28.0,1.0,677.0,3.7,9.9,0.371,1.8,5.1,0.354,1.9,4.8,0.389,1.6,1.9,0.861,0.4,2.9,3.2,4.7,0.9,0.1,1.9,1.7,10.8,D.J. Augustin
2015-16,28.0,TOT,NBA,PG,62.0,0.0,1178.0,4.5,10.7,0.423,2.1,5.1,0.405,2.4,5.6,0.44,3.1,3.9,0.805,0.2,2.7,2.9,6.1,1.2,0.1,2.6,2.6,14.3,D.J. Augustin
2015-16,28.0,OKC,NBA,PG,34.0,0.0,519.0,3.2,8.4,0.38,1.7,4.2,0.393,1.5,4.2,0.367,1.8,2.4,0.765,0.3,2.6,3.0,4.6,0.9,0.1,2.1,2.8,9.8,D.J. Augustin
2015-16,28.0,DEN,NBA,PG,28.0,0.0,659.0,5.6,12.5,0.445,2.4,5.8,0.411,3.2,6.7,0.475,4.2,5.1,0.819,0.2,2.7,2.8,7.2,1.4,0.1,2.9,2.4,17.8,D.J. Augustin
2016-17,29.0,ORL,NBA,PG,78.0,20.0,1538.0,4.6,12.1,0.377,2.2,6.4,0.347,2.3,5.7,0.412,3.1,3.8,0.814,0.4,2.4,2.7,4.9,0.7,0.0,2.1,2.4,14.4,D.J. Augustin
2017-18,30.0,ORL,NBA,PG,75.0,36.0,1760.0,5.0,11.0,0.452,2.3,5.6,0.419,2.7,5.5,0.485,3.4,3.9,0.868,0.6,2.7,3.3,5.9,1.1,0.0,2.5,1.9,15.7,D.J. Augustin
2018-19,31.0,ORL,NBA,PG,81.0,81.0,2269.0,5.0,10.7,0.47,2.1,4.9,0.421,3.0,5.8,0.511,2.9,3.3,0.866,0.7,2.6,3.2,6.8,0.8,0.1,2.0,1.8,15.0,D.J. Augustin
2019-20,32.0,ORL,NBA,PG,57.0,13.0,1420.0,4.7,11.7,0.399,1.8,5.1,0.348,2.9,6.6,0.438,4.1,4.6,0.89,0.6,2.5,3.1,6.6,0.9,0.0,2.2,1.8,15.2,D.J. Augustin
2020-21,33.0,TOT,NBA,PG,57.0,12.0,1129.0,4.3,10.9,0.394,2.6,6.9,0.382,1.7,4.0,0.413,2.7,3.0,0.904,0.6,2.4,3.0,6.0,0.9,0.0,2.1,1.8,14.0,D.J. Augustin
2020-21,33.0,MIL,NBA,PG,37.0,6.0,713.0,3.6,9.7,0.37,2.5,6.5,0.38,1.1,3.2,0.349,1.8,2.0,0.9,0.6,2.0,2.5,5.6,1.0,0.1,1.7,1.7,11.5,D.J. Augustin
2020-21,33.0,HOU,NBA,PG,20.0,6.0,416.0,5.5,13.1,0.424,2.9,7.6,0.386,2.6,5.5,0.476,4.2,4.7,0.907,0.8,3.0,3.8,6.8,0.7,0.0,2.7,2.0,18.3,D.J. Augustin
2021-22,34.0,TOT,NBA,PG,55.0,2.0,883.0,3.8,9.1,0.423,2.8,6.7,0.415,1.1,2.4,0.448,1.5,1.8,0.884,0.4,2.3,2.8,4.4,0.7,0.0,2.3,1.6,12.0,D.J. Augustin
2021-22,34.0,HOU,NBA,PG,34.0,2.0,510.0,3.9,9.6,0.404,2.8,6.8,0.406,1.1,2.8,0.4,2.3,2.7,0.868,0.5,2.4,2.9,5.2,0.7,0.0,3.2,1.2,12.8,D.J. Augustin
2021-22,34.0,LAL,NBA,PG,21.0,0.0,373.0,3.8,8.3,0.453,2.8,6.6,0.426,1.0,1.7,0.556,0.5,0.5,1.0,0.4,2.2,2.6,3.2,0.7,0.1,1.1,2.1,10.8,D.J. Augustin
2010-11,20.0,BOS,NBA,PG,31.0,0.0,162.0,5.1,14.9,0.343,0.0,1.1,0.0,5.1,13.8,0.371,1.3,2.7,0.5,0.9,2.9,3.8,2.7,2.0,0.0,3.6,4.4,11.6,Avery Bradley
2011-12,21.0,BOS,NBA,PG,64.0,28.0,1368.0,5.3,10.6,0.498,0.6,1.4,0.407,4.7,9.2,0.511,1.6,2.1,0.795,0.9,2.1,3.0,2.3,1.1,0.3,2.0,2.9,12.7,Avery Bradley
2012-13,22.0,BOS,NBA,PG,50.0,50.0,1435.0,4.8,12.0,0.402,1.0,3.2,0.317,3.8,8.8,0.432,0.9,1.2,0.755,0.8,2.0,2.8,2.6,1.6,0.5,1.8,3.2,11.6,Avery Bradley
2013-14,23.0,BOS,NBA,SG,60.0,58.0,1855.0,7.0,16.0,0.438,1.5,3.9,0.395,5.5,12.1,0.451,1.7,2.2,0.804,0.9,3.5,4.4,1.6,1.2,0.2,1.9,2.8,17.3,Avery Bradley
2014-15,24.0,BOS,NBA,SG,77.0,77.0,2428.0,6.4,15.0,0.429,1.8,5.2,0.352,4.6,9.8,0.47,1.2,1.5,0.79,0.7,2.9,3.6,2.0,1.2,0.2,1.6,2.6,15.9,Avery Bradley
2015-16,25.0,BOS,NBA,SG,76.0,72.0,2536.0,6.5,14.5,0.447,2.1,5.8,0.361,4.4,8.7,0.505,1.4,1.7,0.78,0.7,2.4,3.1,2.2,1.7,0.3,1.5,2.3,16.4,Avery Bradley
2016-17,26.0,BOS,NBA,SG,55.0,55.0,1835.0,7.0,15.2,0.463,2.1,5.4,0.39,4.9,9.8,0.504,1.3,1.8,0.731,1.3,5.3,6.6,2.4,1.3,0.2,1.7,2.8,17.5,Avery Bradley
2017-18,27.0,TOT,NBA,SG,46.0,46.0,1433.0,6.5,15.7,0.414,1.9,5.1,0.369,4.6,10.6,0.436,1.6,2.1,0.768,0.6,2.4,2.9,2.4,1.3,0.2,2.5,2.3,16.5,Avery Bradley
2017-18,27.0,DET,NBA,SG,40.0,40.0,1268.0,6.6,16.2,0.409,2.1,5.5,0.381,4.5,10.7,0.423,1.7,2.3,0.763,0.5,2.1,2.7,2.4,1.3,0.2,2.6,2.3,17.1,Avery Bradley
2017-18,27.0,LAC,NBA,SG,6.0,6.0,165.0,5.7,12.0,0.473,0.2,2.0,0.111,5.5,10.0,0.543,0.4,0.4,1.0,0.7,4.1,4.8,2.4,1.1,0.2,1.7,2.6,12.0,Avery Bradley
2018-19,28.0,TOT,NBA,SG,63.0,63.0,1905.0,4.7,11.5,0.408,1.6,4.6,0.351,3.1,6.9,0.446,0.8,0.9,0.86,0.8,2.5,3.3,2.9,0.8,0.3,1.7,3.2,11.8,Avery Bradley
2018-19,28.0,LAC,NBA,SG,49.0,49.0,1463.0,4.0,10.3,0.383,1.4,4.2,0.337,2.5,6.1,0.415,0.5,0.6,0.8,0.9,2.4,3.2,2.4,0.7,0.4,1.5,3.3,9.8,Avery Bradley
2018-19,28.0,MEM,NBA,SG,14.0,14.0,442.0,7.1,15.3,0.463,2.3,5.9,0.384,4.8,9.4,0.513,1.9,2.0,0.92,0.7,2.9,3.6,4.6,1.1,0.0,2.3,2.8,18.3,Avery Bradley
2019-20,29.0,LAL,NBA,SG,49.0,44.0,1186.0,5.2,11.6,0.444,1.9,5.3,0.364,3.2,6.4,0.51,0.6,0.7,0.833,0.5,2.9,3.5,1.9,1.3,0.2,1.4,3.3,12.8,Avery Bradley
2020-21,30.0,TOT,NBA,SG,27.0,6.0,602.0,3.8,10.2,0.374,2.0,6.0,0.327,1.9,4.2,0.443,0.7,0.9,0.8,0.5,2.9,3.4,2.8,1.3,0.2,1.7,3.3,10.3,Avery Bradley
2020-21,30.0,MIA,NBA,SG,10.0,1.0,211.0,5.3,11.3,0.47,2.7,6.5,0.421,2.6,4.8,0.536,1.2,1.5,0.778,0.3,2.7,3.1,2.4,1.2,0.2,1.5,4.4,14.5,Avery Bradley
2020-21,30.0,HOU,NBA,SG,17.0,5.0,391.0,3.0,9.7,0.314,1.6,5.8,0.27,1.5,3.9,0.381,0.5,0.6,0.833,0.6,3.0,3.6,2.9,1.3,0.2,1.7,2.7,8.1,Avery Bradley
2021-22,31.0,LAL,NBA,SG,62.0,45.0,1406.0,3.8,9.0,0.423,2.1,5.4,0.39,1.7,3.6,0.471,0.4,0.5,0.889,0.8,2.7,3.5,1.2,1.4,0.2,1.0,3.0,10.1,Avery Bradley
2020-21,22.0,HOU,NBA,SG,20.0,5.0,520.0,5.4,13.3,0.406,4.2,10.9,0.382,1.2,2.4,0.514,0.5,0.8,0.583,0.7,4.0,4.7,2.1,0.8,0.3,1.5,2.4,15.4,Armoni Brooks
2021-22,23.0,TOT,NBA,"PG,SG",54.0,11.0,844.0,4.2,12.3,0.339,3.2,10.6,0.297,1.0,1.7,0.6,0.8,0.9,0.857,0.9,3.5,4.4,2.6,1.2,0.5,1.2,3.2,12.3,Armoni Brooks
2021-22,23.0,HOU,NBA,SG,41.0,8.0,690.0,4.5,13.1,0.347,3.3,11.1,0.3,1.2,2.0,0.605,0.8,1.0,0.842,0.6,3.6,4.2,2.6,1.1,0.4,1.2,3.1,13.3,Armoni Brooks
2021-22,23.0,TOR,NBA,PG,13.0,3.0,154.0,2.6,8.9,0.289,2.3,8.4,0.278,0.2,0.5,0.5,0.5,0.5,1.0,1.9,3.3,5.1,3.0,1.6,0.7,0.9,3.3,7.9,Armoni Brooks
2017-18,22.0,MIL,NBA,SG,54.0,4.0,776.0,3.8,9.5,0.4,1.5,4.2,0.352,2.3,5.3,0.439,1.0,1.1,0.875,1.3,5.4,6.6,1.2,1.4,0.6,1.2,3.7,10.1,Sterling Brown
2018-19,23.0,MIL,NBA,SG,58.0,7.0,1034.0,5.0,10.9,0.465,1.8,5.1,0.361,3.2,5.7,0.558,1.0,1.5,0.69,1.0,5.4,6.4,2.9,0.9,0.3,1.6,3.1,13.0,Sterling Brown
2019-20,24.0,MIL,NBA,SF,52.0,1.0,767.0,4.5,12.0,0.371,2.1,6.4,0.324,2.4,5.6,0.425,1.5,1.9,0.8,1.5,7.1,8.6,2.4,1.4,0.3,2.0,2.5,12.5,Sterling Brown
2020-21,25.0,HOU,NBA,SG,51.0,14.0,1229.0,4.4,9.8,0.448,2.7,6.3,0.423,1.7,3.5,0.492,0.7,0.9,0.806,1.1,5.4,6.6,2.1,1.1,0.4,1.2,2.8,12.2,Sterling Brown
2021-22,26.0,DAL,NBA,SG,49.0,3.0,628.0,3.4,8.9,0.381,1.6,5.3,0.304,1.8,3.6,0.492,0.8,0.9,0.933,1.5,7.1,8.5,1.9,0.8,0.4,1.3,3.2,9.2,Sterling Brown
2022-23,27.0,LAL,NBA,SF,4.0,0.0,24.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.5,7.5,12.0,3.0,4.5,0.0,0.0,6.0,0.0,Sterling Brown
2014-15,19.0,TOR,NBA,SF,8.0,0.0,23.0,6.3,18.8,0.333,3.1,4.7,0.667,3.1,14.1,0.222,0.0,0.0,0.0,1.6,1.6,3.1,0.0,0.0,1.6,6.3,4.7,15.7,Bruno Caboclo
2015-16,20.0,TOR,NBA,SF,6.0,1.0,43.0,0.8,10.0,0.083,0.8,5.9,0.143,0.0,4.2,0.0,0.0,0.0,0.0,0.8,0.8,1.7,0.8,1.7,0.8,3.3,1.7,2.5,Bruno Caboclo
2016-17,21.0,TOR,NBA,SF,9.0,0.0,40.0,5.4,14.4,0.375,1.8,5.4,0.333,3.6,9.0,0.4,0.0,0.0,0.0,4.5,4.5,9.0,3.6,1.8,0.9,1.8,3.6,12.6,Bruno Caboclo
2017-18,22.0,TOT,NBA,SF,12.0,0.0,107.0,3.0,10.4,0.29,1.0,5.7,0.176,2.0,4.7,0.429,1.7,2.0,0.833,2.4,5.0,7.4,1.3,1.0,1.3,1.3,2.7,8.7,Bruno Caboclo
2017-18,22.0,TOR,NBA,SF,2.0,0.0,7.0,0.0,10.3,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,5.1,5.1,5.1,0.0,0.0,5.1,0.0,Bruno Caboclo
2017-18,22.0,SAC,NBA,SF,10.0,0.0,100.0,3.2,10.4,0.31,1.1,5.4,0.2,2.2,5.0,0.429,1.8,2.2,0.833,2.5,5.0,7.6,1.1,0.7,1.4,1.4,2.5,9.4,Bruno Caboclo
2018-19,23.0,MEM,NBA,PF,34.0,19.0,800.0,4.3,10.1,0.427,2.2,5.9,0.369,2.2,4.3,0.505,1.9,2.3,0.84,1.9,5.2,7.1,2.3,0.6,1.5,1.7,3.6,12.7,Bruno Caboclo
2019-20,24.0,TOT,NBA,C,30.0,0.0,244.0,5.6,13.1,0.427,0.9,4.9,0.182,4.7,8.3,0.571,1.2,1.3,0.889,3.4,5.5,8.9,1.8,2.2,2.5,1.9,4.6,13.3,Bruno Caboclo
2019-20,24.0,MEM,NBA,C,22.0,0.0,192.0,5.2,12.9,0.406,0.7,4.7,0.16,4.5,8.2,0.545,0.4,0.6,0.667,3.2,5.1,8.2,1.9,1.9,2.3,1.3,4.3,11.6,Bruno Caboclo
2019-20,24.0,HOU,NBA,C,8.0,0.0,52.0,6.9,13.8,0.5,1.4,5.5,0.25,5.5,8.3,0.667,4.2,4.2,1.0,4.2,6.9,11.1,1.4,3.5,3.5,4.2,5.5,19.4,Bruno Caboclo
2020-21,25.0,HOU,NBA,PF,6.0,0.0,36.0,8.0,17.0,0.471,0.0,5.0,0.0,8.0,12.0,0.667,1.0,2.0,0.5,3.0,11.0,14.0,1.0,0.0,2.0,4.0,6.0,17.0,Bruno Caboclo
2010-11,20.0,SAC,NBA,C,81.0,62.0,2309.0,6.7,15.7,0.43,0.0,0.3,0.167,6.7,15.4,0.435,4.3,6.3,0.687,3.4,7.5,10.9,3.2,1.3,1.1,4.2,5.2,17.8,DeMarcus Cousins
