2P,2P%,2PA,3P,3P%,3PA,AGE,AST,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,LEAGUE,MP,ORB,PF,POS,PTS,SEASON,STL,TEAM,TOV,TRB,eFG%,PLAYER
47.0,0.522,90.0,13.0,0.25,52.0,23.0,17.0,14.0,67.0,60.0,0.423,142.0,18.0,0.643,28.0,30.0,3.0,NBA,503.0,16.0,29.0,SF,151.0,2018-19,18.0,MIN,14.0,83.0,0.468,Keita Bates-Diop
66.0,0.504,131.0,34.0,0.33,103.0,24.0,30.0,24.0,102.0,100.0,0.427,234.0,54.0,0.72,75.0,44.0,0.0,NBA,744.0,25.0,43.0,"PF,SF",288.0,2019-20,19.0,TOT,17.0,127.0,0.5,Keita Bates-Diop
56.0,0.5,112.0,31.0,0.33,94.0,24.0,30.0,20.0,89.0,87.0,0.422,206.0,46.0,0.708,65.0,37.0,0.0,NBA,646.0,21.0,36.0,PF,251.0,2019-20,17.0,MIN,14.0,110.0,0.498,Keita Bates-Diop
10.0,0.526,19.0,3.0,0.333,9.0,24.0,0.0,4.0,13.0,13.0,0.464,28.0,8.0,0.8,10.0,7.0,0.0,NBA,98.0,4.0,7.0,SF,37.0,2019-20,2.0,DEN,3.0,17.0,0.518,Keita Bates-Diop
25.0,0.5,50.0,5.0,0.294,17.0,25.0,12.0,5.0,40.0,30.0,0.448,67.0,14.0,0.667,21.0,30.0,0.0,NBA,245.0,9.0,11.0,SF,79.0,2020-21,11.0,SAS,7.0,49.0,0.485,Keita Bates-Diop
119.0,0.572,208.0,17.0,0.309,55.0,26.0,41.0,14.0,169.0,136.0,0.517,263.0,46.0,0.754,61.0,59.0,14.0,NBA,956.0,62.0,61.0,SF,335.0,2021-22,27.0,SAS,45.0,231.0,0.549,Keita Bates-Diop
180.0,0.557,323.0,56.0,0.394,142.0,27.0,103.0,20.0,183.0,236.0,0.508,465.0,119.0,0.793,150.0,67.0,42.0,NBA,1452.0,65.0,63.0,PF,647.0,2022-23,46.0,SAS,56.0,248.0,0.568,Keita Bates-Diop
62.0,0.383,162.0,7.0,0.259,27.0,20.0,78.0,2.0,49.0,69.0,0.365,189.0,83.0,0.806,103.0,53.0,0.0,NBA,655.0,8.0,81.0,PG,228.0,2008-09,16.0,POR,56.0,57.0,0.384,Jerryd Bayless
171.0,0.437,391.0,29.0,0.315,92.0,21.0,172.0,5.0,102.0,200.0,0.414,483.0,201.0,0.831,242.0,74.0,11.0,NBA,1304.0,18.0,152.0,SG,630.0,2009-10,26.0,POR,94.0,120.0,0.444,Jerryd Bayless
169.0,0.456,371.0,49.0,0.336,146.0,22.0,266.0,5.0,139.0,218.0,0.422,517.0,166.0,0.806,206.0,71.0,14.0,NBA,1496.0,26.0,149.0,PG,651.0,2010-11,38.0,TOT,127.0,165.0,0.469,Jerryd Bayless
