# Dunks,# Heaves,% of FGA 0-3,% of FGA 10-16,% of FGA 16-3P,% of FGA 2P,% of FGA 3-10,% of FGA 3P,%3PA Corner 3s,%FGA Dunks,0-3 FG%,10-16 FG%,16-3P FG%,2P % AST,2P FG%,3-10 FG%,3P % AST,3P FG%,3P% Corner 3s,AGE,Att. Heaves,Dist.,FG%,G,LEAGUE,MP,POS,SEASON,TEAM,PLAYER
91.0,0.0,0.624,0.082,0.041,0.979,0.232,0.021,0.0,0.294,0.642,0.321,0.214,0.701,0.523,0.329,0.0,0.0,0.0,20.0,4.0,4.3,0.512,69.0,NBA,1368.0,C,2017-18,MIA,Bam Adebayo
117.0,0.0,0.572,0.121,0.033,0.969,0.243,0.031,0.267,0.257,0.716,0.373,0.438,0.7,0.588,0.415,0.667,0.2,0.0,21.0,2.0,5.2,0.576,82.0,NBA,1913.0,C,2018-19,MIA,Bam Adebayo
157.0,0.0,0.481,0.144,0.056,0.982,0.301,0.018,0.571,0.219,0.726,0.404,0.227,0.715,0.564,0.445,0.5,0.143,0.125,22.0,1.0,5.8,0.557,72.0,NBA,2417.0,PF,2019-20,MIA,Bam Adebayo
137.0,0.0,0.353,0.225,0.11,0.99,0.303,0.01,0.125,0.188,0.794,0.456,0.386,0.656,0.573,0.471,1.0,0.25,0.0,23.0,0.0,7.6,0.57,64.0,NBA,2143.0,C,2020-21,MIA,Bam Adebayo
119.0,0.0,0.395,0.2,0.088,0.992,0.309,0.008,0.0,0.181,0.771,0.404,0.313,0.608,0.562,0.467,0.0,0.0,0.0,24.0,2.0,7.0,0.557,56.0,NBA,1825.0,C,2021-22,MIA,Bam Adebayo
140.0,0.0,0.298,0.265,0.047,0.989,0.38,0.011,0.0,0.136,0.714,0.498,0.288,0.601,0.545,0.478,1.0,0.083,0.0,25.0,1.0,7.4,0.54,75.0,NBA,2598.0,C,2022-23,MIA,Bam Adebayo
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,23.0,0.0,1.5,0.5,2.0,NBA,13.0,C,2019-20,MIA,Kyle Alexander
3.0,0.0,0.354,0.089,0.215,0.861,0.203,0.139,0.273,0.063,0.5,0.571,0.353,0.633,0.441,0.375,1.0,0.182,0.333,22.0,0.0,10.4,0.405,42.0,NBA,359.0,SG,2011-12,CHI,Jimmy Butler
45.0,0.0,0.391,0.078,0.23,0.795,0.096,0.205,0.6,0.092,0.68,0.275,0.347,0.638,0.489,0.224,0.975,0.381,0.365,23.0,3.0,11.7,0.467,82.0,NBA,2134.0,SF,2012-13,CHI,Jimmy Butler
29.0,0.0,0.3,0.085,0.198,0.654,0.071,0.346,0.3,0.043,0.596,0.407,0.358,0.594,0.457,0.204,0.985,0.283,0.431,24.0,4.0,14.6,0.397,67.0,NBA,2591.0,SG,2013-14,CHI,Jimmy Butler
