2P,2P%,2PA,3P,3P%,3PA,AGE,AST,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,LEAGUE,MP,ORB,PF,POS,PTS,SEASON,STL,TEAM,TOV,TRB,eFG%,PLAYER
9.0,0.529,17.0,9.0,0.429,21.0,24.0,49.0,1.0,30.0,18.0,0.474,38.0,11.0,0.846,13.0,27.0,0.0,NBA,256.0,5.0,28.0,PG,56.0,1997-98,10.0,ATL,30.0,35.0,0.592,Drew Barry
2.0,0.25,8.0,8.0,0.333,24.0,25.0,29.0,1.0,17.0,10.0,0.313,32.0,9.0,0.692,13.0,17.0,0.0,NBA,183.0,3.0,24.0,SG,37.0,1998-99,7.0,SEA,12.0,20.0,0.438,Drew Barry
8.0,0.533,15.0,7.0,0.389,18.0,26.0,33.0,0.0,12.0,15.0,0.455,33.0,4.0,0.8,5.0,16.0,0.0,NBA,159.0,0.0,23.0,PG,41.0,1999-00,2.0,TOT,13.0,12.0,0.561,Drew Barry
6.0,0.667,9.0,3.0,0.333,9.0,26.0,17.0,0.0,8.0,9.0,0.5,18.0,1.0,0.5,2.0,8.0,0.0,NBA,85.0,0.0,14.0,PG,22.0,1999-00,2.0,GSW,6.0,8.0,0.583,Drew Barry
2.0,0.333,6.0,4.0,0.444,9.0,26.0,16.0,0.0,4.0,6.0,0.4,15.0,3.0,1.0,3.0,8.0,0.0,NBA,74.0,0.0,9.0,PG,19.0,1999-00,0.0,ATL,7.0,4.0,0.533,Drew Barry
49.0,0.43,114.0,0.0,0.0,1.0,22.0,14.0,9.0,63.0,49.0,0.426,115.0,24.0,0.632,38.0,46.0,0.0,NBA,423.0,22.0,46.0,SF,122.0,1999-00,14.0,ATL,21.0,85.0,0.426,Cal Bowdler
52.0,0.477,109.0,1.0,0.2,5.0,23.0,4.0,21.0,47.0,53.0,0.465,114.0,33.0,0.825,40.0,44.0,0.0,NBA,375.0,30.0,45.0,SF,140.0,2000-01,10.0,ATL,11.0,77.0,0.469,Cal Bowdler
60.0,0.355,169.0,1.0,0.2,5.0,24.0,11.0,15.0,72.0,61.0,0.351,174.0,39.0,0.83,47.0,52.0,0.0,NBA,585.0,38.0,64.0,PF,162.0,2001-02,18.0,ATL,11.0,110.0,0.353,Cal Bowdler
156.0,0.435,359.0,6.0,0.176,34.0,22.0,232.0,12.0,97.0,162.0,0.412,393.0,71.0,0.747,95.0,82.0,9.0,NBA,1355.0,56.0,149.0,PG,401.0,1990-91,65.0,MIA,98.0,153.0,0.42,Bimbo Coles
285.0,0.477,597.0,10.0,0.192,52.0,23.0,366.0,13.0,120.0,295.0,0.455,649.0,216.0,0.824,262.0,81.0,28.0,NBA,1976.0,69.0,151.0,PG,816.0,1991-92,73.0,MIA,167.0,189.0,0.462,Bimbo Coles
