SEASON,AGE,TEAM,LEAGUE,POS,G,MP,FG,LGFG,2P,LG2P,3P,LG3P,eFG%,LGeFG%,FT,LGFT,TS,LGTS,FTr,LGFTr,3PAr,LG3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,PLAYER
2005-06,23.0,CHA,NBA,SF,36.0,564.0,0.414,0.45399999999999996,0.415,0.478,0.414,0.358,0.48100000000000004,0.49,0.805,0.745,0.52,0.536,0.22699999999999998,0.33299999999999996,0.32,0.20199999999999999,91.0,87.0,115.0,98.0,108.0,97.0,68.0,158.0,-3.4,-6.2,Alan Anderson
2006-07,24.0,CHA,NBA,SG,17.0,256.0,0.457,0.45799999999999996,0.525,0.485,0.25,0.358,0.488,0.496,0.826,0.752,0.5379999999999999,0.541,0.284,0.327,0.247,0.213,100.0,108.0,70.0,98.0,110.0,99.0,87.0,116.0,-1.4,-0.7,Alan Anderson
2011-12,29.0,TOR,NBA,SF,17.0,461.0,0.387,0.44799999999999995,0.38299999999999995,0.47700000000000004,0.39299999999999996,0.349,0.47200000000000003,0.48700000000000004,0.853,0.752,0.519,0.527,0.239,0.276,0.43,0.226,86.0,80.0,113.0,97.0,113.0,99.0,87.0,190.0,-4.4,-2.5,Alan Anderson
2012-13,30.0,TOR,NBA,SF,65.0,1495.0,0.38299999999999995,0.45299999999999996,0.426,0.483,0.33299999999999996,0.359,0.46,0.496,0.857,0.753,0.509,0.535,0.239,0.27,0.46299999999999997,0.243,85.0,88.0,93.0,93.0,114.0,95.0,88.0,190.0,-44.6,-34.8,Alan Anderson
2013-14,31.0,BRK,NBA,SF,78.0,1773.0,0.4,0.45399999999999996,0.46399999999999997,0.488,0.33899999999999997,0.36,0.48700000000000004,0.501,0.78,0.7559999999999999,0.525,0.541,0.243,0.284,0.511,0.259,88.0,95.0,94.0,97.0,103.0,97.0,86.0,197.0,-14.0,-16.8,Alan Anderson
2014-15,32.0,BRK,NBA,SG,74.0,1744.0,0.44299999999999995,0.449,0.53,0.485,0.348,0.35,0.526,0.496,0.812,0.75,0.563,0.534,0.23,0.273,0.47700000000000004,0.268,99.0,109.0,99.0,106.0,108.0,105.0,84.0,178.0,26.6,27.5,Alan Anderson
2015-16,33.0,WAS,NBA,SG,13.0,192.0,0.35600000000000004,0.452,0.409,0.491,0.324,0.354,0.45799999999999996,0.502,0.733,0.757,0.495,0.541,0.254,0.276,0.627,0.285,79.0,83.0,92.0,91.0,97.0,92.0,92.0,220.0,-5.3,-6.0,Alan Anderson
2016-17,34.0,LAC,NBA,SF,30.0,308.0,0.375,0.457,0.444,0.503,0.318,0.358,0.46299999999999997,0.514,0.75,0.772,0.494,0.552,0.2,0.271,0.55,0.316,82.0,88.0,89.0,90.0,97.0,89.0,74.0,174.0,-8.2,-10.2,Alan Anderson
2005-06,19.0,WAS,NBA,PF,29.0,175.0,0.38799999999999996,0.45399999999999996,0.426,0.478,0.231,0.358,0.41,0.49,0.833,0.745,0.45,0.536,0.179,0.33299999999999996,0.19399999999999998,0.20199999999999999,86.0,89.0,64.0,84.0,112.0,84.0,54.0,96.0,-10.7,-12.4,Andray Blatche
2006-07,20.0,WAS,NBA,PF,56.0,682.0,0.43700000000000006,0.45799999999999996,0.48200000000000004,0.485,0.14800000000000002,0.358,0.447,0.496,0.612,0.752,0.47100000000000003,0.541,0.249,0.327,0.13699999999999998,0.213,95.0,99.0,41.0,90.0,81.0,87.0,76.0,64.0,-19.6,-30.7,Andray Blatche
2007-08,21.0,WAS,NBA,PF,82.0,1675.0,0.474,0.457,0.48,0.484,0.231,0.36200000000000004,0.47700000000000004,0.49700000000000005,0.695,0.755,0.512,0.54,0.287,0.306,0.024,0.222,104.0,99.0,64.0,96.0,92.0,95.0,94.0,11.0,-22.2,-34.4,Andray Blatche
2008-09,22.0,WAS,NBA,C,71.0,1703.0,0.47100000000000003,0.45899999999999996,0.479,0.485,0.23800000000000002,0.36700000000000005,0.475,0.5,0.7040000000000001,0.7709999999999999,0.508,0.544,0.257,0.306,0.033,0.22399999999999998,103.0,99.0,65.0,95.0,91.0,93.0,84.0,15.0,-30.7,-50.5,Andray Blatche
2009-10,23.0,WAS,NBA,PF,81.0,2256.0,0.478,0.461,0.48700000000000004,0.49200000000000005,0.295,0.355,0.485,0.501,0.7440000000000001,0.759,0.519,0.5429999999999999,0.23399999999999999,0.3,0.044000000000000004,0.222,104.0,99.0,83.0,97.0,98.0,96.0,78.0,20.0,-31.5,-53.6,Andray Blatche
2010-11,24.0,WAS,NBA,PF,64.0,2172.0,0.445,0.45899999999999996,0.449,0.48700000000000004,0.222,0.358,0.447,0.498,0.777,0.763,0.49700000000000005,0.541,0.29600000000000004,0.3,0.019,0.222,97.0,92.0,62.0,90.0,102.0,92.0,99.0,8.0,-97.9,-95.1,Andray Blatche
2011-12,25.0,WAS,NBA,PF,26.0,626.0,0.38,0.44799999999999995,0.382,0.47700000000000004,0.28600000000000003,0.349,0.384,0.48700000000000004,0.6729999999999999,0.752,0.415,0.527,0.2,0.276,0.028999999999999998,0.226,85.0,80.0,82.0,79.0,89.0,79.0,73.0,13.0,-50.8,-60.0,Andray Blatche
2012-13,26.0,BRK,NBA,C,82.0,1555.0,0.512,0.45299999999999996,0.524,0.483,0.136,0.359,0.514,0.496,0.685,0.753,0.547,0.535,0.32,0.27,0.033,0.243,113.0,109.0,38.0,104.0,91.0,102.0,118.0,13.0,23.8,18.6,Andray Blatche
2013-14,27.0,BRK,NBA,PF,73.0,1618.0,0.47600000000000003,0.45399999999999996,0.494,0.488,0.278,0.36,0.48700000000000004,0.501,0.742,0.7559999999999999,0.532,0.541,0.32799999999999996,0.284,0.08,0.259,105.0,101.0,77.0,97.0,98.0,98.0,115.0,31.0,-18.5,-13.3,Andray Blatche
2013-14,25.0,BRK,NBA,PG,15.0,244.0,0.46299999999999997,0.45399999999999996,0.524,0.488,0.25,0.36,0.491,0.501,0.75,0.7559999999999999,0.523,0.541,0.222,0.284,0.222,0.259,102.0,107.0,70.0,98.0,99.0,97.0,78.0,86.0,-1.1,-2.1,Jorge Gutiérrez
2014-15,26.0,TOT,NBA,PG,20.0,175.0,0.537,0.449,0.579,0.485,0.0,0.35,0.537,0.496,0.6920000000000001,0.75,0.5670000000000001,0.534,0.317,0.273,0.073,0.268,120.0,119.0,0.0,108.0,92.0,106.0,116.0,27.0,3.3,3.1,Jorge Gutiérrez
2014-15,26.0,BRK,NBA,PG,10.0,44.0,0.5,0.449,0.5379999999999999,0.485,0.0,0.35,0.5,0.496,0.667,0.75,0.522,0.534,0.214,0.273,0.071,0.268,111.0,111.0,0.0,101.0,89.0,98.0,78.0,27.0,0.1,-0.4,Jorge Gutiérrez
