SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLAYER
2013-14,22.0,UTA,NBA,SG,23.0,0.0,7.5,1.1,2.9,0.388,0.5,1.3,0.355,0.7,1.6,0.417,0.47,0.2,0.3,0.714,0.1,0.7,0.8,0.7,0.3,0.1,0.6,1.0,3.0,Ian Clark
2014-15,23.0,TOT,NBA,SG,30.0,0.0,6.4,0.6,1.8,0.345,0.3,1.0,0.333,0.3,0.8,0.36,0.436,0.3,0.3,1.0,0.1,0.4,0.5,0.4,0.3,0.1,0.3,0.7,1.9,Ian Clark
2014-15,23.0,UTA,NBA,SG,23.0,0.0,7.0,0.7,1.9,0.341,0.4,1.1,0.36,0.3,0.8,0.316,0.443,0.2,0.2,1.0,0.2,0.4,0.6,0.4,0.3,0.1,0.3,0.5,1.9,Ian Clark
2014-15,23.0,DEN,NBA,SG,7.0,0.0,4.4,0.6,1.6,0.364,0.1,0.7,0.2,0.4,0.9,0.5,0.409,0.6,0.6,1.0,0.0,0.4,0.4,0.3,0.4,0.1,0.3,1.1,1.9,Ian Clark
2015-16,24.0,GSW,NBA,SG,66.0,1.0,8.8,1.3,3.1,0.441,0.5,1.3,0.357,0.9,1.8,0.5,0.515,0.4,0.5,0.824,0.2,0.8,1.0,1.0,0.3,0.2,0.7,0.9,3.6,Ian Clark
2016-17,25.0,GSW,NBA,SG,77.0,0.0,14.8,2.7,5.6,0.487,0.8,2.1,0.374,1.9,3.5,0.556,0.558,0.6,0.8,0.759,0.3,1.3,1.6,1.2,0.5,0.1,0.7,1.0,6.8,Ian Clark
2017-18,26.0,NOP,NBA,SG,74.0,2.0,19.7,3.0,6.7,0.448,0.8,2.6,0.318,2.2,4.1,0.533,0.511,0.6,0.8,0.763,0.1,1.6,1.7,1.5,0.4,0.1,0.8,1.6,7.4,Ian Clark
2018-19,27.0,NOP,NBA,SG,60.0,6.0,16.2,2.5,6.4,0.394,1.1,3.4,0.327,1.4,3.0,0.47,0.48,0.6,0.6,0.892,0.2,1.3,1.5,1.6,0.4,0.1,1.0,1.6,6.7,Ian Clark
2009-10,21.0,GSW,NBA,PG,80.0,77.0,36.2,6.6,14.3,0.462,2.1,4.8,0.437,4.5,9.5,0.474,0.535,2.2,2.5,0.885,0.6,3.9,4.5,5.9,1.9,0.2,3.0,3.2,17.5,Stephen Curry
2010-11,22.0,GSW,NBA,PG,74.0,74.0,33.6,6.8,14.2,0.48,2.0,4.6,0.442,4.8,9.6,0.498,0.551,2.9,3.1,0.934,0.7,3.2,3.9,5.8,1.5,0.3,3.1,3.1,18.6,Stephen Curry
